"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"48","1","48","685","The efficacy and safety of acupuncture for cerebral vasospasm after subarachnoid hemorrhage: study protocol for a randomized controlled trial.","Cho","2015","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:39:26.258Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"49","1","49","686","Analgesic mechanism of electroacupuncture in a rat L5 spinal nerve ligation model.","Xue","2015","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:29.738Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"50","1","50","687","Electroacupuncture as a complement to usual care for patients with non-acute pain after back surgery: a study protocol for a pilot randomised controlled trial.","Hwang","2015","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:39:30.718Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"51","1","51","689","Electroacupuncture for bladder function recovery in patients undergoing spinal anesthesia.","Gao","2014","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","6","0","","uncertain","uncertain","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:39:51.169Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"52","1","52","690","[Regulation effects of electroacupuncture at ""Sanyinjiao"" (SP 6) on bladder function in rats with overactive bladder after cystostomy].","Yang","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:52.168Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"53","1","53","691","Comparison of electroacupuncture and morphine-mediated analgesic patterns in a plantar incision-induced pain model.","Zeng","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:53.228Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"54","1","54","692","Impact of bilateral ST36 and PC6 electroacupuncture on the depth of sedation in general anaesthesia.","Chen","2014","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized EA during abdominal surgery under general anaesthesia measured sedation depth and haemodynamic variables only.","Surrogate anaesthetic-depth and physiological outcomes only.","high","primary_results","yes","5","0","","yes","yes","EA","usual care/no stimulation","yes","yes","uncertain","unclear","no","no","no","yes","2026-07-27T09:39:54.225Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"55","1","55","693","[Effect of electroacupuncture pretreatment on expression of glucose-regulated protein 78 in hippocampus of rats with cerebral ischemia/reperfusion].","Chen","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:39:57.713Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"56","1","56","694","Effects of P6 acustimulation with the ReliefBand on postoperative nausea and vomiting in patients undergoing gynecological laparoscopy.","Ertas","2015","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Therapeutic electrical P6 acustimulation was randomized against sham before gynecologic laparoscopy with clinical PONV outcomes; general anaesthesia is not explicit.","Otherwise eligible TEAS-equivalent P6 stimulation; general anaesthesia is the sole uncertainty.","high","primary_results","yes","8","1","general_anaesthesia","uncertain","yes","TEAS","sham","yes","yes","yes","preoperative","yes","no","no","yes","2026-07-27T09:39:58.871Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"57","1","57","695","The effects of acupuncture after thyroid surgery: A randomized, controlled trial.","Iacobone","2014","English","yes","NO","EXCLUDE_INSEPARABLE_INTERVENTION","Participants were randomized to a general acupuncture arm that included either electroacupuncture or traditional manual acupuncture, so a randomized independent EA effect is not established.","EA is not independently randomized or separable from the mixed acupuncture arm.","moderate","primary_results","yes","8","0","","uncertain","yes","EA","usual care/no stimulation","yes","no","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:39:59.783Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"58","1","58","696","Electroacupuncture for the prevention of postoperative gastrointestinal dysfunction in patients undergoing vascular surgery under general anesthesia: study protocol for a prospective practical randomized controlled trial.","Liu","2014","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:40:03.886Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"59","1","59","697","Inhibiting effect of electroacupuncture at zusanli on early inflammatory factor levels formed by postoperative abdominal adhesions.","Zhang","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:40:04.929Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"60","1","60","698","Electro-acupuncture decreases postoperative pain and improves recovery in patients undergoing a supratentorial craniotomy.","An","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized EA versus no treatment during sevoflurane anaesthesia for supratentorial tumor resection with postoperative pain, PONV, and recovery outcomes.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:40:05.989Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"61","1","61","699","An Evaluation of Electroacupuncture at the Weizhong Acupoint (BL-40) as a Means of Relieving Pain Induced by Extracorporeal Shock Wave Lithotripsy.","Chen","2014","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","7","0","","uncertain","yes","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:40:06.923Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"62","1","62","700","[Effect of acupuncture-anesthetic composite anesthesia on the incidence of POCD and TNF-alpha, IL-1beta, IL-6 in elderly patients].","Lin","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized intraoperative EA added to endotracheal general anaesthesia versus general anaesthesia alone for gastrointestinal tumor resection, with postoperative cognitive dysfunction assessed.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:40:07.830Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"63","1","63","701","Effect of electro-acupuncture stimulation of Ximen (PC4) and Neiguan (PC6) on remifentanil-induced breakthrough pain following thoracal esophagectomy.","Xie","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract describes randomized perioperative EA under general anaesthesia with eligible timing, comparator, and clinical outcome.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","sham","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:40:11.340Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"64","1","64","702","[Effect of dexmedetomidine and midazolam on respiration and circulation functions in patients undergoing open heart surgery under acupuncture-assisted general anesthesia].","Tang","2014","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria are unsupported: randomization, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","7","0","","yes","uncertain","EA","uncertain","uncertain","uncertain","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:40:12.254Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"65","1","65","703","[Effects of electroacupuncture stimulation at ""Guanyuan"" (CV 4) on serum insulin-like growth factor-1 content and bone biomechanics in ovariectomy-induced osteoporosis rats].","Zhang","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:40:51.111Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"66","1","66","704","[Case-controll study on the synergistic effects of electroacupuncture on knee osteoarthritis after arthroscopic debridement].","Yin","2014","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","6","0","","uncertain","uncertain","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:40:54.567Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"67","1","67","705","[Application of transcutaneous electrical acupoint stimulation combined with infusion of propofol in anodynia bronchoscopy].","Qi","2014","English","yes","NO","EXCLUDE_NON_SURGICAL","Randomized TEAS was used for bronchoscopy under propofol sedation; bronchoscopy is not operative surgery under general anaesthesia.","Non-operative bronchoscopy without general anaesthesia.","moderate","primary_results","yes","8","0","","no","yes","TEAS","uncertain","uncertain","uncertain","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:40:58.002Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"68","1","68","706","Therapeutic effect of electroacupuncture, massage, and blocking therapy on external humeral epicondylitis.","Li","2014","English","yes","NO","EXCLUDE_NON_SURGICAL","Citation describes a non-operative or remote rehabilitation setting.","Non-surgical or remote postoperative population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:41:01.460Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"69","1","69","708","[Effects of assisted-electroacupuncture on recovery of fast tracking anesthesia in mPCNL].","Yan","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports patients randomly allocated to perioperative EA or control during minimally invasive percutaneous nephrolithotomy with endotracheal sevoflurane/remifentanil anaesthesia and clinical recovery outcomes.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:41:02.299Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"70","1","70","709","[The anesthesiologic value of transcutaneous acupoint electrical stimulation combined with general intravenous anesthesia in endoscopic thyroidectomy patients: a clinical study].","Yan","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports patients randomly assigned to TAES plus otherwise identical total intravenous general anaesthesia or anaesthesia alone for thyroidectomy, with anaesthetic-use and recovery/safety outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:41:05.720Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"71","1","71","710","The effect of transcutaneous electrical acupoint stimulation on pregnancy rates in women undergoing in vitro fertilization: a study protocol for a randomized controlled trial.","Zheng","2014","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Title or abstract identifies a protocol without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:41:06.833Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"72","1","72","711","The effect of pre-treatment with transcutaneous electrical acupoint stimulation on the quality of recovery after ambulatory breast surgery: a prospective, randomised controlled trial.","Zhang","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized preoperative transcutaneous electric acupoint stimulation versus sham before cosmetic breast surgery under general anaesthesia, with quality-of-recovery and pain outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:41:07.878Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"73","1","73","712","[Effects of electroacupuncture preemptive intervention on postoperative pain of mixed hemorrhoids].","Wu","2014","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized preoperative EA versus sham/no treatment for operative hemorrhoid surgery with clinical pain and analgesic outcomes; anaesthesia type is not reported.","Otherwise eligible EA trial; general anaesthesia is the sole uncertainty.","moderate","primary_results","yes","8","1","general_anaesthesia","uncertain","yes","EA","sham/usual care","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:41:11.351Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"74","1","74","713","[Effects of electroacupuncture on postoperative functional recovery in patients with gynaecological laparoscopic surgery].","Zhang","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized EA added to balanced general anaesthesia versus general anaesthesia alone for gynecologic laparoscopy, starting preoperatively and measuring PONV and recovery.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:41:12.292Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"75","1","75","714","[Effect of electroacupuncture of ""Mingmen"" (GV 4) on bone morphogenetic protein-2 expression in osteoporosis rats].","Huang","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:41:13.332Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"76","1","76","715","[Effect of electroacupuncture stimulation of ""Ganshu"" (BL 18) on locomotor, gastric mucosal and hypothalamic SP immunoactivity and hippocampal 5-HT content in rats with depression and gastric ulcer].","Deng","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:42:22.611Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"77","1","77","716","[Efficacy on analgesia with electric stimulation of long-term retaining needle after laparoscopic cholecystectomy].","Yu","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized EA via retained needles at recognized acupoints 8 and 24 hours after laparoscopic cholecystectomy under general anaesthesia, with pain, PONV, and bowel-recovery outcomes.","Eligible randomized early-postoperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","8 and 24 hours postoperative","yes","no","no","yes","2026-07-27T09:42:23.564Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"78","1","78","717","Electroacupuncture reduces hyperalgesia after injections of acidic saline in rats.","Maciel","2014","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:42:24.449Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"79","1","79","718","Electroacupuncture at ST36 accelerates the recovery of gastrointestinal motility after colorectal surgery: a randomised controlled trial.","Zhang","2014","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Open colorectal surgery is described, but anaesthesia type and EA initiation time are both unreported.","General anaesthesia and timing are both unsupported.","high","primary_results","yes","7","0","","uncertain","yes","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:42:27.857Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"80","1","80","719","[Electroacupuncture intervention combined with general anesthesia for craniocerebral operations].","Zhang","2014","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Twenty patients were divided into two groups without a stated randomized allocation.","Randomization is not established and the acupuncture-assisted anaesthetic approach differs substantially.","high","primary_results","yes","0","0","","yes","uncertain","EA","uncertain","uncertain","no","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:42:28.663Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"81","1","81","720","[Effects of transcutaneous electrical acupoint stimulation combined with general anesthesia on cerebral oxygen metabolism in elderly hip replacement patients during controlled hypotension].","Yuan","2014","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized TEAS during hip replacement under general anaesthesia measured cerebral oxygen extraction and blood-gas variables only.","Surrogate cerebral-oxygen outcomes only.","high","primary_results","yes","0","0","","yes","yes","TEAS","usual care/no stimulation","yes","no","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:42:29.448Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"82","1","82","721","[Electroacupuncture intervention combined with general anesthesia for 80 cases of heart valve replacement surgery under cardiopulmonary bypass].","Chi","2014","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports 160 randomized valve-surgery patients receiving preoperative EA plus general anaesthesia or general anaesthesia alone, with postoperative morbidity, mobilization, ICU, and hospital-stay outcomes.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:42:30.440Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"83","1","83","722","Effect of electroacupuncture at Zusanli (ST36) and Sanyinjiao (SP6) acupoints on adrenocortical function in etomidate anesthesia patients.","Yu","2014","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized intraoperative EA versus sham during elective surgery measured cortisol, ACTH, catecholamines, and physiologic variables without a clinical perioperative outcome.","Surrogate endocrine and physiological outcomes only.","moderate","primary_results","yes","8","1","randomization","yes","yes","EA","sham","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:42:31.455Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"84","1","84","723","[Impacts of the different frequencies of electroacupunctrue on cognitive function in patients after abdominal operation under compound anesthesia of acupuncture and drugs].","Lin","2013","English","yes","YES","INCLUDE_ELIGIBLE","Randomized abdominal-surgery trial included independently extractable EA-frequency and TEAS arms versus general anaesthesia control, with postoperative cognitive dysfunction as a clinical outcome.","Eligible randomized perioperative EA/TEAS multi-arm trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:42:32.640Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"85","1","85","724","[Effect of transcutaneous electrical stimulation of Zusanli (ST 36) and Liangqiu (ST 34) combined with general anesthesia on pain and gastrointestinal symptoms in patients undergoing gynecological laparoscopic operation].","Yin","2013","English","yes","YES","INCLUDE_ELIGIBLE","Abstract reports randomized TAES added to general anaesthesia versus general anaesthesia alone for gynecologic laparoscopy, with postoperative pain, PONV, and bowel recovery outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:42:36.037Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"86","1","86","725","Transcutaneous electric acupoint stimulation reduces intra-operative remifentanil consumption and alleviates postoperative side-effects in patients undergoing sinusotomy: a prospective, randomized, placebo-controlled trial.","Wang","2014","English","yes","YES","INCLUDE_ELIGIBLE","Prospective randomized placebo-controlled trial of preoperative TEAS for sinusotomy under general anaesthesia measured remifentanil use, recovery, and postoperative adverse effects.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:42:47.671Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"87","1","87","726","[Effect of transcutaneous acupoint electrical stimulation on stress in brain surgery with propofol target controlled infusion general anesthesia].","Wu","2013","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized TAES during brain surgery under propofol general anaesthesia focused on stress biomarkers and haemodynamic responses without a clearly eligible clinical outcome.","Stress and physiological outcomes only.","high","primary_results","yes","0","0","","yes","yes","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:42:48.469Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"88","1","88","727","[Effect of electric acupoint stimulation on shivering in cesarean section].","Yang","2013","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing, comparator, outcome.","Multiple essential criteria unsupported.","high","primary_results","yes","5","0","","uncertain","yes","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T09:42:51.866Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"89","1","89","728","[Influence of acupuncture and moxibustion pretreatment at ""Neiguan"" (PC 6) on Connexin 43 in myocardial cell in rabbits of myocardial ischemia reperfusion].","Zhou","2013","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:42:52.623Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"90","1","90","729","Effect of perioperative electroacupuncture as an adjunctive therapy on postoperative analgesia with tramadol and ketamine in prostatectomy: a randomised sham-controlled single-blind trial.","Ntritsou","2014","English","yes","YES","INCLUDE_ELIGIBLE","Randomized sham-controlled perioperative EA during radical prostatectomy, including immediately post-extubation treatment, measured pain, rescue analgesia, bowel recovery, satisfaction, and opioid side effects.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:42:53.417Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"91","1","91","730","Electroacupuncture for ileus after laparoscopic colorectal surgery: a randomised sham-controlled study.","Ng","2013","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","7","0","","uncertain","yes","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:42:54.221Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"92","1","92","731","Histopathologic and Radiographic evaluation of the electroacupuncture effects on ulna fracture healing in dogs.","Naddaf","2014","English","yes","NO","EXCLUDE_ANIMAL","Experimental ulna-fracture healing study in dogs.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T09:42:55.063Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"93","1","93","732","Interaction of acupuncture and electroacupuncture on the pharmacokinetics of aspirin and the effect of brain blood flow in rats.","Wu","2013","English","yes","NO","EXCLUDE_ANIMAL","Pharmacokinetic and cerebral blood-flow experiment in anaesthetized rats.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:42:58.432Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"94","1","94","734","[Effect of electroacupuncture intervention on N-methyl-D-aspartic acid receptor expression in spinal cord in rats with chronic constrictive injury of the sciatic nerve].","Yan","2013","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:42:59.415Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"95","1","95","735","[Effect of electroacupuncture intervention on expression of corticotropin-releasing factor protein in hypothalamus and hippocampus of traumatized rats].","Zhu","2013","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:43:02.815Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"96","1","96","736","[Observation on electroacupuncture at neimadian (extra) and neiguan (PC 6) for analgesia after thoracic surgery].","Zhao","2013","English","yes","NO","EXCLUDE_INELIGIBLE_ACTIVE_COMPARATOR","Only an ineligible active-treatment comparator is described.","Ineligible active comparator.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","ineligible active comparator","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T09:43:10.699Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"97","1","97","737","[Efficacy of preventing postoperative nausea and vomiting after thyroid tumor surgery by TAES at neiguan (P1): a clinical observation].","Jin","2013","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized TAES versus saline control before thyroid tumor surgery with PONV outcomes; the anaesthesia type is not explicitly reported.","Otherwise eligible TEAS trial; general anaesthesia is the sole uncertainty.","moderate","primary_results","yes","8","1","general_anaesthesia","uncertain","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:43:11.691Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
