"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"145","2","45","747","[Effects of acupuncture combined general anesthesia on endorphin and hemodynamics of laparoscopic cholecystectomy patients in the perioperative phase].","Ding","2013","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:52:14.927Z","none","Ref ID: 23980354"
"146","2","46","748","Home electroacupuncture for persistent postsurgical pain: a patient's report.","Dyer","2013","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as case report rather than an eligible randomized results report.","Ineligible publication type.","high","case_report","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:52:15.627Z","none","DOI:
10.1136/acupmed-2013-010421
•
Ref ID: 23969146"
"147","2","47","801","[The application of electro-acupuncture combined with sevoflurane anesthesia in neurosurgery].","An","2011","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:52:16.517Z","none","Ref ID: 22013791"
"148","2","48","802","[Effect of electroacupuncture and acupoint injection on expression of plasma proinflammatory cytokines and motilin for patients with early postoperative inflammatory intestinal obstruction].","Shen","2011","uncertain","yes","Maybe","UNCERTAIN_RANDOMIZATION","[Effect of electroacupuncture and acupoint injection on expression of plasma proinflammatory cytokines and motilin for patients with early postoperative inflammatory intestinal obstruction]..","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","yes","unclear","unclear","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","[Effect of electroacupuncture and acupoint injection on expression of plasma proinflammatory cytokines and motilin for patients with early postoperative inflammatory intestinal obstruction]..","yes","no","yes","no","yes","2026-07-26T12:52:17.082Z","none","Ref ID: 21972626"
"149","2","49","803","Management of postoperative nausea and vomiting in women scheduled for breast cancer surgery.","Fujii","2011","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Management of postoperative nausea and vomiting in women scheduled for breast cancer surgery..","Wrong intervention.","high","primary_results","no","yes","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T12:52:18.056Z","none","DOI:
10.1007/s00540-011-1241-1
•
Ref ID: 21964679"
"150","2","50","804","Electroacupuncture attenuates mechanical and warm allodynia through suppression of spinal glial activation in a rat model of neuropathic pain.","Gim","2011","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture attenuates mechanical and warm allodynia through suppression of spinal glial activation in a rat model of neuropathic pain..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:52:18.743Z","none","DOI:
10.1016/j.brainresbull.2011.09.010
•
Ref ID: 21958939"
"151","2","51","805","[Analgesic effect of acupuncture at Neimadian(Extra) in postoperation of abdominal surgery].","Ding","2011","uncertain","yes","Maybe","UNCERTAIN_TIMING","[Analgesic effect of acupuncture at Neimadian(Extra) in postoperation of abdominal surgery]..","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","[Analgesic effect of acupuncture at Neimadian(Extra) in postoperation of abdominal surgery]..","yes","no","yes","no","yes","2026-07-26T12:56:13.813Z","none","Ref ID: 21894705"
"152","2","52","806","[Experimental study on anti-inflammatory and analgesic effects of electroacupuncture combined with medium frequency therapy in model rats with lumbar nerve root compression].","Zhu","2011","uncertain","yes","No","EXCLUDE_ANIMAL","[Experimental study on anti-inflammatory and analgesic effects of electroacupuncture combined with medium frequency therapy in model rats with lumbar nerve root compression]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:56:14.531Z","none","Ref ID: 21894700"
"153","2","53","807","[Cardiac protective effects of transcutaneous electrical acupoint stimulation combined with general anesthesia for controlled hypotension].","Fang","2011","uncertain","yes","No","EXCLUDE_NON_SURGICAL","[Cardiac protective effects of transcutaneous electrical acupoint stimulation combined with general anesthesia for controlled hypotension]..","Non-operative or non-surgical population.","high","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:56:15.244Z","none","Ref ID: 21823288"
"154","2","54","808","Clinical observation on the acupuncture treatment in patients with urinary retention after radical hysterectomy.","Yi","2011","English","yes","No","EXCLUDE_INSEPARABLE_INTERVENTION","Clinical observation on the acupuncture treatment in patients with urinary retention after radical hysterectomy..","Eligible electrical acupuncture is embedded in an inseparable multimodal intervention.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","no","unclear","","unclear","no","no","no","yes","2026-07-26T12:56:15.809Z","none","DOI:
10.1007/s11655-011-0800-5
•
Ref ID: 21809126"
"155","2","55","809","The Role of Acu-TENS in Hemodynamic Recovery after Open-Heart Surgery.","Ng","2011","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","The Role of Acu-TENS in Hemodynamic Recovery after Open-Heart Surgery..","Ordinary TENS without acupuncture-point placement.","high","primary_results","no","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","After open heart surgery, 40 patients were randomly allocated to either an Acu-TENS group, which received a 40-min session of TENS applied bilaterally over the acupuncture point PC6 on postoperative days 1-5, or a Placebo-TENS group, which received identical electrode placement but with no electrical output from the TENS unit, despite an output indicator light appearing activated.","yes","no","no","no","yes","2026-07-26T12:56:16.726Z","none","DOI:
10.1093/ecam/neq015
•
Ref ID: 21776291"
"156","2","56","810","[Randomized controlled study on electroacupuncture compound anesthesia in radiofrequency ablation for hypertrophic inferior turbinate].","Jia","2011","uncertain","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","The observation group was treated with electroacupuncture at Sibai (ST 2), Xiaguan (ST 7), Hegu (LI 4) and Zhigou (TE 6) on the left side and routine local anesthesia on the right side.","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","yes","[Randomized controlled study on electroacupuncture compound anesthesia in radiofrequency ablation for hypertrophic inferior turbinate]..","yes","no","yes","no","yes","2026-07-26T12:56:17.301Z","none","Ref ID: 21739700"
"157","2","57","811","[Effect of ""Xiusanzhen"" on hippocampal muscarinic cholinergic receptor activity in Alzheimer disease rats].","Yang","2011","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of ""Xiusanzhen"" on hippocampal muscarinic cholinergic receptor activity in Alzheimer disease rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:56:18.011Z","none","Ref ID: 21717774"
"158","2","58","812","Needle-free electroacupuncture for postoperative pain management.","Lee","2011","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Needle-free electroacupuncture for postoperative pain management..","yes","no","no","yes","yes","2026-07-26T12:56:18.704Z","none","DOI:
10.1155/2011/696754
•
Ref ID: 21716712"
"159","2","59","813","[Effects of laparoscopic cholecystectomy under different anesthetic methods on T-lymphocyte immune function and postoperative analgesia].","Ding","2011","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","yes","no","yes","2026-07-26T12:56:19.269Z","none","Ref ID: 21692299"
"160","2","60","814","[Effect of electroacupuncture at Chengshan (BL 57) on postoperative pain of mixed hemorrhoids].","Sun","2011","uncertain","yes","Maybe","UNCERTAIN_RANDOMIZATION","METHODS: One hundred and twenty cases with postoperative pain of mixed hemorrhoids were divided into an electroacupuncture group (60 cases) and a medication group (60 cases) randomly.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","yes","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","[Effect of electroacupuncture at Chengshan (BL 57) on postoperative pain of mixed hemorrhoids]..","yes","no","yes","no","yes","2026-07-26T12:56:20.142Z","none","Ref ID: 21692285"
"161","2","61","815","[Effect of different anesthesia methods on immune function in patients of laparoscopic cholecystectomy in peri-operational period].","Gu","2011","uncertain","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Changes of T cell subset, tumor necrosis factor-apha (TNF-alpha) and interleukin-6 (IL-6) were observed at time points of before anesthesia induction, 2 hours after operation, 1 and 3 days after operation and the occurrence of adverse reaction after operation was recorded.","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","no","yes","yes","no","yes","2026-07-26T12:56:20.848Z","none","Ref ID: 21644312"
"162","2","62","816","[Influence of electroacupuncture on efficacy of estrogen in regulating hypothalamic reproductive endocrine activity in rats].","Wang","2011","uncertain","yes","No","EXCLUDE_ANIMAL","[Influence of electroacupuncture on efficacy of estrogen in regulating hypothalamic reproductive endocrine activity in rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:56:21.727Z","none","Ref ID: 21585050"
"163","2","63","817","[Effect of acupuncture-assisted anesthesia on stress response during laparoscopic cholecystectomy in aged patients].","Wu","2011","uncertain","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Mean arterial pressure (MAP), heart rate (HR), saturation of blood oxygen (SpO2), PetCO2, and the contents of plasma endothelin (ET), cortisol (Cor) were measured before anesthesia (T0) and after intubation cannula 5 min (T1), after pneumoperitoneum 5 min (T2) and 15 min (T3), and LC over (T4).","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","no","yes","yes","no","yes","2026-07-26T12:56:22.295Z","none","Ref ID: 21442823"
"164","2","64","818","Auricular acupuncture for postoperative pain after gynecological surgery: a randomized controlled trail.","Holzer","2011","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Auricular acupuncture for postoperative pain after gynecological surgery: a randomized controlled trail..","Wrong intervention.","high","primary_results","yes","yes","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T12:56:23.182Z","none","Ref ID: 21441884"
"165","2","65","819","Randomised, controlled study of preoperative electroacupuncture for postoperative pain control after cardiac surgery.","Coura","2011","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","Randomised, controlled study of preoperative electroacupuncture for postoperative pain control after cardiac surgery..","yes","no","no","no","yes","2026-07-26T12:56:24.059Z","none","DOI:
10.1136/aim.2010.003251
•
Ref ID: 21383391"
"166","2","66","820","[Observation on therapeutic effect of routine acupoints plus mental activity-adjusting acupoints in the treatment of post-surgical gastroparesis syndrome].","Zhang","2010","uncertain","yes","No","EXCLUDE_NON_ACUPOINT_TENS","For patients in the control group, transcutaneous nerve electrical stimulation (TENS) of Pishu (BL 20), Weishu (BL 21) and Sanjiaoshu (BL 22) was given for 20 min, followed by acupuncture of Neiguan (PC 6), Zhongwan (CV 12), Qihai (CV6), Tianshu (ST 25), etc., plus abdominal TDP irradiation and pellet-pressure of otopoints; Wei (MA-IC), Jiaogan (MA-AH 7), Neifenmi (MA-IC 3), Sanjiao (MA-IC 4), Pizhixia (MA-AT 1), etc.","Ordinary TENS without acupuncture-point placement.","high","primary_results","yes","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","yes","no","yes","2026-07-26T12:56:24.755Z","none","Ref ID: 21375022"
"167","2","67","821","[Observation on therapeutic effect of peripheral facial paralysis treated by string puncture combined with electroacupuncture].","Wang","2011","uncertain","yes","No","EXCLUDE_NON_SURGICAL","[Observation on therapeutic effect of peripheral facial paralysis treated by string puncture combined with electroacupuncture]..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","yes","no","yes","2026-07-26T12:56:25.643Z","none","Ref ID: 21355158"
"168","2","68","822","Electroacupuncture in reduction of discomfort associated with barostat-induced rectal distension--a randomized controlled study.","Leung","2011","English","yes","No","EXCLUDE_NON_SURGICAL","METHOD: Subjects scheduled for a colonoscopy screening procedure were recruited and randomized to receive either electroacupuncture (EA) or sham acupuncture (SA) (short stud instead of needle) for 45 min to acupuncture points Hegu (LI4), Neiguan (PC6), and Zusanli (ST36).","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T12:56:26.201Z","none","DOI:
10.1007/s11605-011-1446-5
•
Ref ID: 21327534"
"169","2","69","823","Acupoint electrical stimulation reduces acute postoperative pain in surgical patients with patient-controlled analgesia: a randomized controlled study.","Yeh","2010","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","Acupoint electrical stimulation reduces acute postoperative pain in surgical patients with patient-controlled analgesia: a randomized controlled study..","yes","no","no","no","yes","2026-07-26T12:56:27.088Z","none","Ref ID: 21280458"
"170","2","70","824","[Effects of electroacupuncture on the expression of nestin in endogenous neural stem cell in hippocampus in rats with focal cerebral ischemia-reperfusion].","Yu","2010","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture on the expression of nestin in endogenous neural stem cell in hippocampus in rats with focal cerebral ischemia-reperfusion]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:56:27.766Z","none","Ref ID: 21246851"
"171","2","71","825","[Effects of electroacupuncture of different acupoint groups on sevoflurane anesthesia in patients undergoing resection of supratentorial tumors].","An","2010","uncertain","yes","Maybe","UNCERTAIN_RANDOMIZATION","[Effects of electroacupuncture of different acupoint groups on sevoflurane anesthesia in patients undergoing resection of supratentorial tumors]..","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","yes","yes","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:56:28.632Z","none","Ref ID: 21235066"
"172","2","72","826","[Effects of electroacupuncture of ""source-"" plus ""collateral-"" acupoints on the cardiac function and myocardial enzymes in acute myocardial ischemia rabbits].","Hu","2010","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture of ""source-"" plus ""collateral-"" acupoints on the cardiac function and myocardial enzymes in acute myocardial ischemia rabbits]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:56:29.307Z","none","Ref ID: 21235065"
"173","2","73","827","[Effects of electroacupuncture of different acupoints on changes of blood pressure and autonomic nerve system after colorectal distension in rats].","Chen","2010","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture of different acupoints on changes of blood pressure and autonomic nerve system after colorectal distension in rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:56:29.671Z","none","Ref ID: 21235060"
"174","2","74","828","Pain reduction of acupoint electrical stimulation for patients with spinal surgery: a placebo-controlled study.","Yeh","2010","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T12:56:30.357Z","none","DOI:
10.1016/j.ijnurstu.2010.10.009
•
Ref ID: 21122849"
"175","2","75","829","[The study of electrical acupuncture stimulation therapy combined with pelvic floor muscle therapy for postprostatectomy incontinence].","Yang","2010","uncertain","yes","No","EXCLUDE_WRONG_INTERVENTION","[The study of electrical acupuncture stimulation therapy combined with pelvic floor muscle therapy for postprostatectomy incontinence]..","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","yes","no","yes","2026-07-26T12:56:31.311Z","none","Ref ID: 21092614"
"176","2","76","830","Acupuncture in critically ill patients improves delayed gastric emptying: a randomized controlled trial.","Pfab","2010","English","yes","No","EXCLUDE_NON_SURGICAL","Mechanically ventilated neurosurgical ICU patients with delayed gastric emptying for at least 2 days received TEAS as treatment versus promotility drugs.","Non-operative ICU treatment of established delayed gastric emptying, not an eligible perioperative surgical intervention.","high","primary_results","yes","no","yes","TEAS","active promotility drugs","unclear","not_applicable","unclear","no","Delayed gastric emptying was present for at least 2 days before treatment.","yes","no","no","no","yes","2026-07-26T13:00:10.378Z","none","DOI:
10.1213/ANE.0b013e3181fdfac8
•
Ref ID: 21081772"
"177","2","77","831","[Effects of electroacupuncture anesthesia of different frequencies on stress reaction in thyroid surgery].","Ma","2010","uncertain","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Cervical plexus block was produced after 15 min acupuncture.","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T13:00:11.101Z","none","Ref ID: 21058485"
"178","2","78","832","Transcutaneous electrical nerve stimulation on ST36 and SP6 acupoints prevents hyperglycaemic response during anaesthesia: a randomised controlled trial.","Man","2011","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","Transcutaneous electrical nerve stimulation on ST36 and SP6 acupoints prevents hyperglycaemic response during anaesthesia: a randomised controlled trial..","Ordinary TENS without acupuncture-point placement.","high","primary_results","yes","yes","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","yes","We determined the preoperative application of transcutaneous electrical nerve stimulation (TENS) to the Chinese acupoints ST36 (Zusanli) and SP6 (Sanyinjiao) as a complementary therapy for controlling plasma glucose and improving insulin resistance during anaesthesia.","yes","no","no","no","yes","2026-07-26T13:00:11.678Z","none","DOI:
10.1097/EJA.0b013e32833fad52
•
Ref ID: 20962656"
"179","2","79","833","[Effect of electroacupuncture on Sevoflurane anesthesia in patients undergoing resection of supratentorial tumor].","An","2010","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T13:00:12.597Z","none","Ref ID: 20942286"
"180","2","80","834","[Protective effect of ""neiguan"" (PC 6)-electroacupuncture preconditioning on the myocardium in myocardial ischemia/reperfusion rats].","Zhang","2010","uncertain","yes","No","EXCLUDE_ANIMAL","[Protective effect of ""neiguan"" (PC 6)-electroacupuncture preconditioning on the myocardium in myocardial ischemia/reperfusion rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T13:00:13.501Z","none","Ref ID: 20848892"
"181","2","81","835","[Effects of electroacupuncture on the expression of corticotropin-releasing factor (CRF) family and CRF receptor 1 in traumatic injury rats].","Zhang","2010","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture on the expression of corticotropin-releasing factor (CRF) family and CRF receptor 1 in traumatic injury rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T13:00:14.404Z","none","Ref ID: 20848889"
"182","2","82","837","Transcutaneous electrical nerve stimulation on acupoints relieves labor pain: a non-randomized controlled study.","Peng","2010","English","yes","No","EXCLUDE_NON_SURGICAL","Transcutaneous electrical nerve stimulation on acupoints relieves labor pain: a non-randomized controlled study..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:00:15.011Z","none","DOI:
10.1007/s11655-010-0234-9
•
Ref ID: 20694778"
"183","2","83","838","Effect of electroacupuncture preconditioning on serum S100beta and NSE in patients undergoing craniocerebral tumor resection.","Lu","2010","English","yes","No","EXCLUDE_INELIGIBLE_ACTIVE_COMPARATOR","Effect of electroacupuncture preconditioning on serum S100beta and NSE in patients undergoing craniocerebral tumor resection..","Only an ineligible active comparator is reported.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","The serum levels of S100beta and NSE were measured with ELISA before operation, before skin incision, after tumor removal, at the end of operation, and at 24 h after operation.","yes","no","no","no","yes","2026-07-26T13:00:15.903Z","none","DOI:
10.1007/s11655-010-0229-6
•
Ref ID: 20694777"
"184","2","84","839","Postoperative pain and respiratory function in patients treated with electroacupuncture following coronary surgery.","Colak","2010","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Postoperative pain and respiratory function in patients treated with electroacupuncture following coronary surgery..","yes","no","no","no","yes","2026-07-26T13:00:16.798Z","none","Ref ID: 20677584"
"185","2","85","840","Effects of electroacupuncture on local anaesthesia for inguinal hernia repair: a randomised placebo-controlled trial.","Dias","2010","English","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Effects of electroacupuncture on local anaesthesia for inguinal hernia repair: a randomised placebo-controlled trial..","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","yes","EA was applied at different frequencies, through needles inserted around the incision, over selected peripheral nerve branches and in the ear, from 30 min before surgery until the end of surgery, when needles were removed.","yes","no","no","no","yes","2026-07-26T13:00:17.504Z","none","DOI:
10.1136/aim.2009.000570
•
Ref ID: 20615859"
"186","2","86","841","[Effect of transcutaneous electrical acupoint stimulation on BIS and VAS in artificial abortion operation].","Cheng","2010","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T13:00:18.221Z","none","Ref ID: 20568437"
"187","2","87","842","Plasma adrenaline increases in anesthetized patients given electro-acupuncture before surgery.","Kvorning","2010","English","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","In the present study, blood samples were analyzed to evaluate if the increased clinical motor responses to surgery in patients subjected to EA under sevoflurane anesthesia are also reflected in higher plasma levels of catecholamines, adrenocorticotrophic hormone (ACTH), or cortisol.","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","yes","Plasma adrenaline increases in anesthetized patients given electro-acupuncture before surgery..","no","yes","no","no","yes","2026-07-26T13:00:18.921Z","none","DOI:
10.1111/j.1526-4637.2010.00878.x
•
Ref ID: 20545874"
"188","2","88","843","Electroacupuncture for cervical ripening prior to labor induction: a randomized clinical trial.","Gribel","2010","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture for cervical ripening prior to labor induction: a randomized clinical trial..","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:00:19.488Z","none","DOI:
10.1007/s00404-010-1526-x
•
Ref ID: 20532541"
"189","2","89","844","[Current overseas researches on prevention and treatment of postoperative nausea and vomiting with acupuncture].","Ma","2010","uncertain","yes","No","EXCLUDE_WRONG_INTERVENTION","[Current overseas researches on prevention and treatment of postoperative nausea and vomiting with acupuncture]..","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","[Current overseas researches on prevention and treatment of postoperative nausea and vomiting with acupuncture]..","yes","no","yes","no","yes","2026-07-26T13:00:20.042Z","none","Ref ID: 20518179"
"190","2","90","845","[Comparative observation on acupoint catgut embedding and electroacupuncture in treatment of hyperplasia of mammary glands].","Lu","2010","uncertain","yes","No","EXCLUDE_NON_SURGICAL","[Comparative observation on acupoint catgut embedding and electroacupuncture in treatment of hyperplasia of mammary glands]..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","yes","no","yes","2026-07-26T13:00:20.604Z","none","Ref ID: 20496734"
"191","2","91","846","[Effect of combined electroacupuncture and epidural anesthesia in gynecological operation evaluated by bispectral index].","Feng","2010","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T13:00:21.284Z","none","Ref ID: 20462041"
"192","2","92","847","[Observation on the analgesic effect of transcutaneous electrical acupoint stimulation for breast radical carcinoma operation].","Yu","2010","uncertain","yes","Maybe","UNCERTAIN_INTERVENTION_SEPARABILITY","The abstract does not completely establish the arm structure or balance of background care.","An independently separable eligible comparison may exist but is not established.","moderate","primary_results","yes","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","[Observation on the analgesic effect of transcutaneous electrical acupoint stimulation for breast radical carcinoma operation]..","yes","no","yes","no","yes","2026-07-26T13:00:21.838Z","none","Ref ID: 20458906"
