"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"41","1","41","520","[Effects of electroacupuncture on CYP7A1 expression in liver of rabbits with atherosclerosis].","Zhang","2019","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture on CYP7A1 expression in liver of rabbits with atherosclerosis]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:26:49.876Z","none","DOI:
10.13703/j.0255-2930.2019.01.013
•
Ref ID: 30672258"
"42","1","42","521","[Effects of perioperative transcutaneous electrical acupoint stimulation on postoperative analgesia in patients undergoing shoulder arthroscopic surgery].","Pan","2019","uncertain","yes","Yes","INCLUDE_CLEAR","METHODS: A total of 120 patients undergoing unilateral shoulder arthroscopy under general anesthesia, graded withⅠtoⅡaccording to ASA criteria were randomly divided into 3 groups, 40 patients in each one.","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","yes","not_applicable","yes","yes","The patients in the group A were treated with preoperative TEAS at sham acupoints combined with postoperative TEAS at Hegu (LI 4) and Neiguan (PC 6); the patients in the group B were treated with preoperative TEAS at Hegu (LI 4) and Neiguan (PC 6) combined with postoperative TEAS at sham acupoints; the patients in the group C were treated with TEAS at sham acupoints before and after operation.","yes","no","yes","no","yes","2026-07-26T12:26:50.765Z","none","DOI:
10.13703/j.0255-2930.2019.01.004
•
Ref ID: 30672250"
"43","1","43","522","[The curative effect observation of different frequency of TEAS combined with wristband pressing on Neiguan (PC 6) for nausea and vomiting after laparoscopic cholecystectomy].","Lu","2019","uncertain","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","The incidence of PONV in each group was observed at 0-2 h, 2-8 h, 8-24 h and 24-48 h after operation, and the severity of PONV and postoperative pain were evaluated.","yes","no","yes","no","yes","2026-07-26T12:26:51.459Z","none","DOI:
10.13703/j.0255-2930.2019.01.002
•
Ref ID: 30672249"
"44","1","44","523","[Transcutaneous electrical acupoint stimulation on inflammatory response and intestinal permeability in perioperative period of laparoscopic intestinal surgery].","Guo","2018","uncertain","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","The level of the inflammatory indexes of tumor necrosis factor-α(TNF-α), interleukin-1 (IL-1), interleukin-6 (IL-6) and intestinal mucosal barrier response indexes of endotoxin (LPS) and D-lactate were detected.","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","yes","Central venous blood was collected before TEAS and 12 h, 24 h, 48 h, 72 h after surgery.","no","yes","yes","no","yes","2026-07-26T12:26:52.158Z","none","DOI:
10.13703/j.0255-2930.2018.10.004
•
Ref ID: 30672232"
"45","1","45","524","[Clinical study of electroacupuncture on perioperative analgesia in patients with thyroid surgery under cervical plexus block].","Zhang","2018","uncertain","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","[Clinical study of electroacupuncture on perioperative analgesia in patients with thyroid surgery under cervical plexus block]..","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:26:52.810Z","none","DOI:
10.13703/j.0255-2930.2018.12.002
•
Ref ID: 30672212"
"46","1","46","525","Low-frequency electroacupncture improves locomotor function after sciatic crushed nerve injury in rats.","Shin","2018","English","yes","No","EXCLUDE_ANIMAL","Low-frequency electroacupncture improves locomotor function after sciatic crushed nerve injury in rats..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:26:53.179Z","none","DOI:
10.12965/jer.1836594.297
•
Ref ID: 30656150"
"47","1","47","583","[Impacts of electroacupucnture at Zusanli (ST 36) and Feishu (BL 13) on the postoperative inflammatory reaction and pulmonary complications in senile patients after radical resection of pulmonary carcinoma].","Liu","2016","uncertain","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","Separately, before operation (T1, basic state), 12 h after operation (T2) and 24 h after operation (T3), blood sample was collected from the central vein.","yes","no","yes","no","yes","2026-07-26T12:26:53.874Z","none","DOI:
10.13703/j.0255-2930.2016.11.005
•
Ref ID: 29231295"
"48","1","48","584","[Electroacupuncture for severe acute pancreatitis accompanied with paralytic ileus:a randomized controlled trial].","Li","2016","uncertain","yes","No","EXCLUDE_NON_SURGICAL","[Electroacupuncture for severe acute pancreatitis accompanied with paralytic ileus:a randomized controlled trial]..","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:26:54.551Z","none","DOI:
10.13703/j.0255-2930.2016.11.002
•
Ref ID: 29231293"
"49","1","49","585","Prevention of propofol injection-related pain using pretreatment transcutaneous electrical acupoint stimulation.","Huang","2017","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","Patients in Group C did not undergo any treatment before surgery; 30 min before the induction of anesthesia, patients in Groups F and T underwent electrical stimulation of the bilateral LI4-PC6 acupoint.","yes","no","no","no","yes","2026-07-26T12:26:55.235Z","none","DOI:
10.3906/sag-1611-35
•
Ref ID: 29156873"
"50","1","50","586","Laser acupuncture-induced analgesic effect and molecular alterations in an incision pain model: a comparison with electroacupuncture-induced effects.","Zeng","2017","English","yes","No","EXCLUDE_ANIMAL","Male adult rats received GaAlAs laser irradiation at the right ST36 acupoint immediately after operation and on the following 4 days.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:26:56.121Z","none","DOI:
10.1007/s10103-017-2367-7
•
Ref ID: 29103083"
"51","1","51","587","Effects of scalp electroacupuncture on the PI3K/Akt signalling pathway and apoptosis of hippocampal neurons in a rat model of cerebral palsy.","Zhang","2017","English","yes","No","EXCLUDE_ANIMAL","Effects of scalp electroacupuncture on the PI3K/Akt signalling pathway and apoptosis of hippocampal neurons in a rat model of cerebral palsy..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:33:50.056Z","none","DOI:
10.1136/acupmed-2016-011335
•
Ref ID: 29102966"
"52","1","52","588","Electroacupuncture ameliorates subchondral bone deterioration and inhibits cartilage degeneration in ovariectomised rats.","Zhou","2017","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture ameliorates subchondral bone deterioration and inhibits cartilage degeneration in ovariectomised rats..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:33:50.969Z","none","DOI:
10.1136/acupmed-2016-011258
•
Ref ID: 29092817"
"53","1","53","589","Effects of Transcutaneous Electrical Acupoint Stimulation on the Stress Response During Extubation After General Anesthesia in Elderly Patients Undergoing Elective Supratentorial Craniotomy: A Prospective Randomized Controlled Trial.","Bai","2018","English","yes","Maybe","UNCERTAIN_TIMING","The secondary outcome included the consumption of remifentanil and propofol, time to extubation and reorientation, extubation quality score, postoperative quality of recovery, and postoperative complications.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","The secondary outcome included the consumption of remifentanil and propofol, time to extubation and reorientation, extubation quality score, postoperative quality of recovery, and postoperative complications.","yes","no","no","no","yes","2026-07-26T12:33:51.680Z","none","DOI:
10.1097/ANA.0000000000000460
•
Ref ID: 29076978"
"54","1","54","590","[Clinical Trials for Thyroidectomy Under Acupuncture-aided Anesthesia by Using Electroacupuncture or Transcutaneous Acupoint Electrical Stimulation of Different Acupoints].","Gao","2017","uncertain","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","METHODS: A total of 216 thyroidectomy patients (ASA Ⅰ-Ⅱ grades) with thyroid gland adenoma, thyroid cyst or thyroid nodules from 3 hospitals (3 research centers) were randomized into 6 groups, i.e., local anesthesia (LA, n=34), Futu (LI 18)-EA (n=36), Hegu (LI 4)-Neiguan (PC 6)-TAES (n=34), LI 4-PC 6-EA (n=36), Yanglingquan (GB 34)-EA (n=36) and non-acupoint (NA, about 1.5 cm latero-posterior to KI 9)-EA (n=34) groups according to the hospitalizition sequence.","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","yes","EA and TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:33:52.592Z","none","Ref ID: 29072015"
"55","1","55","591","[Effect of Electroacupuncture Intervention on Expression of Synaptic Plasticity-related Molecules in Amygdala in Chronic Pain-negative Affection Rats].","Duanmu","2017","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of Electroacupuncture Intervention on Expression of Synaptic Plasticity-related Molecules in Amygdala in Chronic Pain-negative Affection Rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:33:53.323Z","none","Ref ID: 29071990"
"56","1","56","592","[A Randomized Controlled Clinical Trial for Electroacupuncture Treatment of Post-surgical Gastrointestinal Dysfunction in Patients Undergoing Laparotomy].","Pan","2016","uncertain","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","OBJECTIVE: To evaluate the clinical efficacy of electroacupuncture (EA) stimulation of Zusanli (ST 36) and Neiguan (PC 6) in the treatment of persistent postoperative gastrointestinal dysfunction in patients undergoing laparotomy.","yes","no","yes","no","yes","2026-07-26T12:33:54.210Z","none","Ref ID: 29071949"
"57","1","57","593","[Effect of Electroacupuncture Stimulation of Heart Meridian on Autonomic Nervous Activities in Acute Myocardial Ischemia Rats].","Cui","2016","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of Electroacupuncture Stimulation of Heart Meridian on Autonomic Nervous Activities in Acute Myocardial Ischemia Rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:33:55.102Z","none","Ref ID: 29071894"
"58","1","58","594","Influence of Electroacupuncture and Laser-Acupuncture on Treating Paresthesia in Patients Submitted to Combined Orthognathic Surgery and Genioplasty.","de Oliveira","2017","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T12:33:55.812Z","none","DOI:
10.1089/acu.2017.1228
•
Ref ID: 29067139"
"59","1","59","595","Acupuncture or acupressure for induction of labour.","Smith","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Acupuncture or acupressure for induction of labour..","Non-operative or non-surgical population.","high","secondary_report","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T12:33:56.704Z","none","DOI:
10.1002/14651858.CD002962.pub4
•
Ref ID: 29036756"
"60","1","60","596","Intraoperative Electroacupuncture Reduces Postoperative Pain, Analgesic Requirement and Prevents Postoperative Nausea and Vomiting in Gynaecological Surgery: A Randomised Controlled Trial.","Praveena Seevaunnamtum","2016","English","yes","Yes","INCLUDE_CLEAR","Intraoperative Electroacupuncture Reduces Postoperative Pain, Analgesic Requirement and Prevents Postoperative Nausea and Vomiting in Gynaecological Surgery: A Randomised Controlled Trial..","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","yes","not_applicable","yes","yes","Intraoperative Electroacupuncture Reduces Postoperative Pain, Analgesic Requirement and Prevents Postoperative Nausea and Vomiting in Gynaecological Surgery: A Randomised Controlled Trial..","yes","no","no","no","yes","2026-07-26T12:33:57.616Z","none","DOI:
10.5812/aapm.40106
•
Ref ID: 28975075"
"61","1","61","597","Effectiveness of acupuncture versus spinal-epidural anesthesia on labor pain: a randomized controlled trial.","Wu","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Effectiveness of acupuncture versus spinal-epidural anesthesia on labor pain: a randomized controlled trial..","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T12:33:58.502Z","none","Ref ID: 32188223"
"62","1","62","598","Cognitive effects of electro-acupuncture and pregabalin in a trigeminal neuralgia rat model induced by cobra venom.","Chen","2017","English","yes","No","EXCLUDE_ANIMAL","Cognitive effects of electro-acupuncture and pregabalin in a trigeminal neuralgia rat model induced by cobra venom..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:33:59.384Z","none","DOI:
10.2147/JPR.S140840
•
Ref ID: 28860844"
"63","1","63","600","Effects of Electroacupuncture Administered 24hours Prior to Surgery on Postoperative Nausea and Vomiting and Pain in Patients Undergoing Gynecologic Laparoscopic Surgery: A Feasibility Study.","Li","2017","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","OBJECTIVE: Our study aimed to investigate the feasibility and effectiveness of preoperative electroacupuncture (EA), delivered 24hours before surgery, on postoperative nausea and vomiting (PONV) and postoperative pain in patients undergoing gynecologic laparoscopic surgery.","yes","no","no","no","yes","2026-07-26T12:34:00.105Z","none","DOI:
10.1016/j.explore.2017.06.002
•
Ref ID: 28818674"
"64","1","64","601","The Effect of Transcutaneous Electrical Acupoint Stimulation on Inflammatory Response in Patients Undergoing Limb Ischemia-Reperfusion.","Mo","2017","English","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","The C-C motif chemokine ligand 2 (CCL2), C-X-C motif chemokine ligand 8 (CXCL8), interleukin-1 (IL-1), interleukin-6 (IL-6), interleukin-10 (IL-10), tumor necrosis factor-α (TNF-α), and arterial blood gas analysis were measured preoperatively and 6 h after tourniquet removal.","Only physiological or biomarker outcomes are reported.","high","primary_results","no","unclear","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","The C-C motif chemokine ligand 2 (CCL2), C-X-C motif chemokine ligand 8 (CXCL8), interleukin-1 (IL-1), interleukin-6 (IL-6), interleukin-10 (IL-10), tumor necrosis factor-α (TNF-α), and arterial blood gas analysis were measured preoperatively and 6 h after tourniquet removal.","no","yes","no","no","yes","2026-07-26T12:34:00.810Z","none","DOI:
10.1155/2017/8369737
•
Ref ID: 28804223"
"65","1","65","602","Electroacupuncture to alleviate postoperative pain after a laparoscopic appendectomy: study protocol for a three-arm, randomised, controlled trial.","Lee","2017","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Both EA and SEA groups will receive a total of four treatments 1 hour preoperative, 1 hour postoperative and during the morning and afternoon the day after surgery with the same routine postoperative pain control.","not_applicable","not_applicable","no","no","yes","2026-07-26T12:34:01.363Z","none","DOI:
10.1136/bmjopen-2016-015286
•
Ref ID: 28780543"
"66","1","66","603","Effect of electroacupuncture on E-prostanoid 2 expression in the spinal cord in rats with neuropathic pain.","Ji","2017","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on E-prostanoid 2 expression in the spinal cord in rats with neuropathic pain..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:34:01.735Z","none","Ref ID: 32188208"
"67","1","67","604","Effects of preconditioning of electro-acupuncture on postoperative cognitive dysfunction in elderly: A prospective, randomized, controlled trial.","Zhang","2017","English","yes","Yes","INCLUDE_CLEAR","Effects of preconditioning of electro-acupuncture on postoperative cognitive dysfunction in elderly: A prospective, randomized, controlled trial..","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","no","yes","yes","EA","sham/usual-care/control","yes","not_applicable","yes","yes","At 0 minute before treatment of electro-acupuncture, 1 hour after skin incision and surgery completed (T1-3), blood samples were taken for detection of interleukin (IL)-6, IL-10, and S100β by enzyme-linked immunosorbent assay.","yes","no","no","no","yes","2026-07-26T12:34:02.424Z","none","DOI:
10.1097/MD.0000000000007375
•
Ref ID: 28658163"
"68","1","68","605","Comparative Induction of Controlled Hypotension by Electroacupuncture at DU20 Acupoint and Remifentanil in Lumbar Laminectomy.","Ghaemi","2017","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T12:34:03.111Z","none","DOI:
10.4077/CJP.2017.BAF461
•
Ref ID: 28628969"
"69","1","69","608","Comparing Effects of Two Different Types of Nei-Guan Acupuncture Stimulation Devices in Reducing Postoperative Nausea and Vomiting.","Oh","2016","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","PURPOSE: To compare the effects of a relief band using transcutaneous electrical nerve stimulation with a wrist band using acupressure on the Nei-Guan acupuncture point to relieve postoperative nausea and vomiting (PONV) in patients who had undergone gynecologic surgery.","Ordinary TENS without acupuncture-point placement.","high","primary_results","yes","yes","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","no","Comparing Effects of Two Different Types of Nei-Guan Acupuncture Stimulation Devices in Reducing Postoperative Nausea and Vomiting..","yes","no","no","no","yes","2026-07-26T12:34:03.805Z","none","DOI:
10.1016/j.jopan.2015.12.010
•
Ref ID: 28527545"
"70","1","70","609","Protective Effects of Acupuncture in Cardiopulmonary Bypass-Induced Lung Injury in Rats.","Ma","2017","English","yes","No","EXCLUDE_ANIMAL","Protective Effects of Acupuncture in Cardiopulmonary Bypass-Induced Lung Injury in Rats..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:34:04.189Z","none","DOI:
10.1007/s10753-017-0570-0
•
Ref ID: 28493083"
"71","1","71","610","Does electrode placement influence tens-induced antihyperalgesia in experimental inflammatory pain model?","Neto","2017","English","yes","No","EXCLUDE_ANIMAL","METHOD: Knee joint inflammation was induced in rats, followed by administration of low-frequency TENS (4Hz) under anesthesia for five days.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","ordinary TENS","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Does electrode placement influence tens-induced antihyperalgesia in experimental inflammatory pain model?.","not_applicable","not_applicable","no","no","yes","2026-07-26T12:34:05.169Z","none","DOI:
10.1016/j.bjpt.2017.03.003
•
Ref ID: 28460716"
"72","1","72","611","Effect of electric acupoint stimulation on gastrointestinal hormones and motility among geriatric postoperative patients with gastrointestinal tumors.","Hou","2016","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","METHODS: Forty patients were randomly and evenly assigned into a regular nursing care group (RNC) and an acupoint electric stimulation group (AES).","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","yes","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","Effect of electric acupoint stimulation on gastrointestinal hormones and motility among geriatric postoperative patients with gastrointestinal tumors..","yes","no","no","no","yes","2026-07-26T12:34:05.943Z","none","DOI:
10.1016/s0254-6272(16)30061-9
•
Ref ID: 28459508"
"73","1","73","612","Effect of ultrasound-guided acupotomy vs electro-acupuncture on knee osteoarthritis: a randomized controlled study.","Ding","2016","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T12:34:06.918Z","none","Ref ID: 28459239"
"74","1","74","613","Effect of electroacupuncture on gene expression in calcium signaling pathway in hippocampal cells in mice with cerebral ischemia reperfusion.","Wang","2017","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on gene expression in calcium signaling pathway in hippocampal cells in mice with cerebral ischemia reperfusion..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:34:07.600Z","none","DOI:
10.1016/s0254-6272(17)30052-3
•
Ref ID: 29961273"
"75","1","75","614","Cardioprotection of Electroacupuncture for Enhanced Recovery after Surgery on Patients Undergoing Heart Valve Replacement with Cardiopulmonary Bypass: A Randomized Control Clinical Trial.","Zhang","2017","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Cardioprotection of Electroacupuncture for Enhanced Recovery after Surgery on Patients Undergoing Heart Valve Replacement with Cardiopulmonary Bypass: A Randomized Control Clinical Trial..","yes","no","no","no","yes","2026-07-26T12:34:08.624Z","none","DOI:
10.1155/2017/6243630
•
Ref ID: 28298935"
"76","1","76","615","Autonomic Responses to Ultrasound-Guided Percutaneous Needle Electrolysis: Effect of Needle Puncture or Electrical Current?","García Bermejo","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Autonomic Responses to Ultrasound-Guided Percutaneous Needle Electrolysis: Effect of Needle Puncture or Electrical Current?.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T12:39:52.435Z","none","DOI:
10.1089/acm.2016.0339
•
Ref ID: 28135129"
"77","1","77","616","Long-Term Course of Failed Back Surgery Syndrome (FBSS) Patients Receiving Integrative Korean Medicine Treatment: A 1 Year Prospective Observational Multicenter Study.","Lee","2017","English","yes","No","EXCLUDE_NON_RANDOMIZED","Long-Term Course of Failed Back Surgery Syndrome (FBSS) Patients Receiving Integrative Korean Medicine Treatment: A 1 Year Prospective Observational Multicenter Study..","Non-randomized study.","high","secondary_report","yes","unclear","no","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T12:39:53.364Z","none","DOI:
10.1371/journal.pone.0170972
•
Ref ID: 28129399"
"78","1","78","617","Electroacupuncture for the prevention of postoperative gastrointestinal dysfunction in participants undergoing vascular laparotomy under general anesthesia: a randomized controlled trial.","Liu","2017","English","yes","Maybe","UNCERTAIN_INTERVENTION_SEPARABILITY","The abstract does not completely establish the arm structure or balance of background care.","An independently separable eligible comparison may exist but is not established.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","yes","Abdominal distension occurs in 8-28% of surgeries within 24 h postoperatively.","yes","no","no","no","yes","2026-07-26T12:39:54.080Z","none","DOI:
10.1186/s13020-016-0122-9
•
Ref ID: 28105066"
"79","1","79","618","Effect of Transcutaneous Acupoint Electrical Stimulation on Post-Hemorrhoidectomy-Associated Pain, Anxiety, and Heart Rate Variability: A Randomized-Controlled Study.","Yeh","2017","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","Hemorrhoidectomy is the current best treatment for severe hemorrhoids, but it causes significant postoperative pain and anxiety, which is associated with heart rate variability (HRV).","yes","no","no","no","yes","2026-07-26T12:39:54.655Z","none","DOI:
10.1177/1054773816685745
•
Ref ID: 28071133"
"80","1","80","619","Anti-inflammatory and immune regulatory effects of acupuncture after craniotomy: study protocol for a parallel-group randomized controlled trial.","Cho","2017","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T12:39:55.543Z","none","DOI:
10.1186/s13063-016-1712-7
•
Ref ID: 28069040"
"81","1","81","621","Acupuncture and PC6 stimulation for the prevention of postoperative nausea and vomiting in patients undergoing elective laparoscopic resection of colorectal cancer: a study protocol for a three-arm randomised pilot trial.","Kim","2017","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","For the acupuncture combined with PC6 wristband group, the embedded auricular acupuncture technique for preoperative anxiolysis and up to three sessions of acupuncture treatments with manual and electrical stimulation within 48 hours after surgery will be provided by qualified Korean medicine doctors.","not_applicable","not_applicable","no","no","yes","2026-07-26T12:39:56.123Z","none","DOI:
10.1136/bmjopen-2016-013457
•
Ref ID: 28052910"
"82","1","82","623","Comparison of effect of electroacupuncture and nefopam for prevention of postanesthetic shivering in patients undergoing urologic operation under spinal anesthesia.","Hong","2016","English","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Comparison of effect of electroacupuncture and nefopam for prevention of postanesthetic shivering in patients undergoing urologic operation under spinal anesthesia..","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T12:39:56.675Z","none","DOI:
10.4097/kjae.2016.69.6.579
•
Ref ID: 27924198"
