"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1844","19","44","4108","Effects of electroacupuncture at neiguan (pc6) on blood pressure in myocardial infarction rats","Deng","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:40:53.882Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1845","19","45","4109","Electroacupuncture at 'forbidden points' in pregnant wistar rats' health","Silva","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:40:54.846Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1846","19","46","4112","Acupuncture is theatrical placebo","Colquhoun","2013","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:40:56.065Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1847","19","47","4113","[Effects of electroacupuncture at ""Jiaji"" (EX-B 2) on myocardial apoptosis and the expression of Bcl-2 and Bax in rats with ischemia-reperfusion injury].","Kong","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:40:57.061Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1848","19","48","4114","[Protective effect of electroacupuncture intervention on neurovascular unit in rats with focal cerebral ischemia-reperfusion injury].","Han","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:40:58.085Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1849","19","49","4116","[Effect of electroacupuncture stimulation of ""Fengfu"" (GV 16) and ""Taichong"" (LR 3) on expression of COX-2 and tyrosine hydroxylase in Substantia Nigra in rats with Parkinson's disease].","Wang","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:40:59.041Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1850","19","50","4120","Effects of electro-acupuncture on oestrogen levels, body weight, articular cartilage histology and MMP-13 expression in ovariectomised rabbits.","Qin","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:00.025Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1851","19","51","4121","The effect of electroacupuncture on osteotomy gap healing in a rat fibula model.","Inoue","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:01.103Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1852","19","52","4122","Antiemetic efficacy of transcutaneous electrical nerve stimulation (TENS) at pericardium 6 acupuncture point (P6) in the treatment of chemotherapy-induced delayed nausea and vomiting (CINV) in stage I to III breast cancer patients during adjuvant/neoadjuv","Yared","2013","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:02.108Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1853","19","53","4124","Electro-acunpuncture as analgesia technique for DBS in parkinson's disease","Raoul","2013","English","no","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","The procedure used spinal/local anesthesia or labour care rather than general anaesthesia.","The procedure used spinal/local anesthesia or labour care rather than general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:03.051Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1854","19","54","4125","Can Electroacupuncture Prevent Prolonged Ileus After Laparoscopic Surgery for Mid and Low Rectal Cancer? A Prospective Study With Matched Historical Controls","Unknown","unclear","English","no","No","EXCLUDE_NOT_RANDOMIZED","The study used historical, retrospective, or otherwise nonrandomized controls.","The study used historical, retrospective, or otherwise nonrandomized controls.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:04.064Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1855","19","55","4126","Acupuncture for Reduction of Inflammation in Thyroid and Parathyroid Surgery: Randomized, Prospective Double Blind Pilot Clinical Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:05.194Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1856","19","56","4127","A Double-Blind, Placebo-Controlled Randomized Evaluation of the Effect of the Erchonia ML Scanner (MLS) on Low Back Pain Clinical Study","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:06.196Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1857","19","57","4128","[Effect of electroacupuncture on expression of myocardial PI 3 K, HIF-1alpha and VEGF in rats with cerebral-cardiac syndrome].","Wu","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:07.217Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1858","19","58","4130","[Influence of electroacupuncture on p38-mitogen activated protein kinase in substantia nigra cells of rats with Parkinson disease model].","Wang","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:08.249Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1859","19","59","4135","Effect of electro-acupuncture on astrocytes after spinal cord injury in rats and its mechanisms","He","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:09.162Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1860","19","60","4139","Protective effect of electroacupuncture on liver ischemiareperfusion injury in rats","Xu","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:10.116Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1861","19","61","4143","[Effect of electroacupuncture on expression of phosphorylated P 38 MAPK and IL-1beta in frontal lobe and hippocampus in rats with Alzheimer's disease].","Fang","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:11.189Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1862","19","62","4145","Effects of electro-acupuncture at zusanli point on gastric and intestinal blood flow in rats with acute necrotizing pancreatitis","Iai","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:12.309Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1863","19","63","4151","Cerebral blood flow and apoptosis-associated factor with electroacupuncture in a traumatic brain injury rat model.","Chuang","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:13.278Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1864","19","64","4153","[Effect of ovariectomy on rat behavior and hippocampal neuronal nitric oxide synthase and electroacupuncture intervention role].","Tang","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:14.214Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1865","19","65","4154","The Application of Transcutaneous Electric Nerve Stimulation on Acupoints (Acu-TENS) for Pain Relief During Colonoscopy: a Prospective, Randomized, Placebo-controlled Study","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:15.383Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1866","19","66","4158","[Effects of electroacupuncture on microvascular ultrastructure and VEGF expression of the right cerebral cortex in focal cerebral ischemia/reperfusion injury rats].","Mao","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:16.439Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1867","19","67","4162","Postoperative Analgesia After Low Frequency Electroacupuncture as Adjunctive Therapy in Inguinal Hernia Surgery With Abdominal Wall Mesh Reconstruction","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:17.340Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1868","19","68","4164","[Effects of the renal blood flow at different levels by transcutaneous electrical acupoint stimulation combined general anesthesia induced controlled hypotension].","Fang","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:21.277Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1869","19","69","4169","[Effect of electroacupuncture on expression of spinal neuronal nitric oxide synthase protein and mRNA in rats with neuropathic pain].","Yan","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:22.408Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1870","19","70","4172","Acupuncture for chronic neck pain: A review of randomized trials","Rampim","2012","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:24.959Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1871","19","71","4181","[Effect of electroacupuncture on ultrastructural changes of facial nerve in rabbits with facial nerve injury].","Zhang","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:26.413Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1872","19","72","4188","[Effects of electroacupuncture at ""Futu""(LI 18), etc. on pain threshold and cervico-spinal mGlu receptor 5/cAmp/CREB signaling in rats with neck incision pain].","Lin","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:27.436Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1873","19","73","4189","[Effect of electroacupuncture intervention on expression of vascular PKC in the ischemic cerebral tissue in rats with cerebral infarction].","Xu","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:28.331Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1874","19","74","4190","[Effects of transcutaneous electrical acupoint stimulation combined general anesthesia in controlled hypotension at different levels on the liver blood flow ].","Shao","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:29.236Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1875","19","75","4192","38th Nordic Congress of Obstetrics and Gynecology","Unknown","unclear","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:30.104Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1876","19","76","4193","Efficacy and safety in the somatuline® depot (lanreotide) injection for acromegaly (SODA) study conducted in the U.S.: Overall year 1 data and comparison of home injection versus office injection","Salvatori","2012","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:31.125Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1877","19","77","4197","Role of decreasing maternal ingestion of polyphenol-rich foods on fetal ductus arteriosus dynamics in normal pregnancies: An open clinical trial","Zielinsky","2012","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:32.007Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1878","19","78","4198","Study of Surgical Methods for Anterior Cruciate Ligament Tearing","Unknown","unclear","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:32.906Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1879","19","79","4202","[Effect of electroacupuncture on expression of signal transducer and activator of transcription 3 in focal ischemic cerebral tissue in cerebral ischemia rats].","Su","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:33.777Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1880","19","80","4204","Electroacupunture reduces mechanical hyperalgesia produced by repeated intramuscular injections of acidic saline in rats","Santana","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:37.254Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1881","19","81","4205","Non-invasive Acu-point Stimulation (Acu-TENS) in Reduction of Discomfort Associated With Barostat-induced Rectal Distension - a Randomized Controlled Study","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:38.260Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1882","19","82","4207","The Effects of Collateral Meridian Therapy for Knee Osteoarthritis Pain Management","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:45.141Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1883","19","83","4210","[Effects of electroacupuncture on the ultrastructure and the Nogo-A expressions in the cerebral cortex in rats with cerebral ischemia-reperfusion].","Liang","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:47.229Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1884","19","84","4212","Effect of Perioperative Electroacupuncture With Tramadol and Ketamine on Postoperative Analgesia in Prostatectomy: a Randomized Placebo-controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:48.421Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1885","19","85","4213","Electro-acupuncture combined with transcranial magnetic stimulation improves learning and memory function of rats with cerebral infarction by inhibiting neuron cell apoptosis","Li","2012","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:49.692Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1886","19","86","4214","Protecting action of acupuncture-drug compound anesthesia with different frequency electroacupuncture on stress reaction in patients of pneumonectomy","Ma","2012","English","no","Yes","INCLUDE_ELIGIBLE","Randomized pneumonectomy trial under general anesthesia used electroacupuncture at SI3, TE6, PC6, and LI4 versus sham and reported anesthetic use and hemodynamic clinical outcomes.","Randomized pneumonectomy trial under general anesthesia used electroacupuncture at SI3, TE6, PC6, and LI4 versus sham and reported anesthetic use and hemodynamic clinical outcomes.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:50.563Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1887","19","87","4216","Therapeutic effect of acupuncture and massage for shoulder-hand syndrome in hemiplegia patients: a clinical two-center randomized controlled trial","Li","2012","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:51.558Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1888","19","88","4218","Effects of Electroacupuncture Preconditioning on Outcomes of the Geriatric Patients With Coronary Heart Disease Undergoing Non-cardiac Surgery","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","ClinicalTrials.gov registration describes a planned study but reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:52.586Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1889","19","89","4221","The medicalization of episodic regional backache","Green","2011","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:53.456Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1890","19","90","4222","The effects of so-called 'forbidden acupuncture points' on pregnancy outcome in wistar rats.","GuerreirodaSilva","2011","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:54.360Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1891","19","91","4225","[Effect of electroacupuncture on the cognitive function and plasma antibodies against beta-amyloid protein in aged rats with ketamine anesthesia].","Jiang","2011","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:55.201Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1892","19","92","4227","[Retrospective controlled study on early postoperative inflammatory small bowel obstruction treated with electroacupuncture and acupuncture].","Wang","2011","English","no","No","EXCLUDE_NOT_RANDOMIZED","The study used historical, retrospective, or otherwise nonrandomized controls.","The study used historical, retrospective, or otherwise nonrandomized controls.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:41:56.247Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
