"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1955","20","55","4638","The effect of quadratus lumborum versus epidural block on perioperative hemodynamic status in elderly patients with cancer colon surgery.","Rizk","2025","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The effect of quadratus lumborum versus epidural block on perioperative hemodynamic status in elderly patients with cancer colon surgery..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Perioperative hemodynamic parameters, upper and lower sensory extension of the blocks, VAS, and the total IV morphine required using PCA 24 hours postoperatively were recorded.","yes","no","no","no","yes","2026-07-26T16:05:32.874Z","","DOI: 10.1080/20905068.2025.2464371; DOI: 10.1080/20905068.2025.2464371"
"1956","20","56","4642","Development and validation of a prognostic scoring system for cognitive decline in adults aged 50 and older in China.","Zhang","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Development and validation of a prognostic scoring system for cognitive decline in adults aged 50 and older in China..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:05:33.974Z","","DOI: 10.3389/fnagi.2025.1664943; DOI: 10.3389/fnagi.2025.1664943"
"1957","20","57","4643","Exploring the Association Between Multidimensional Dietary Patterns and Non-Scarring Hair Loss Using Mendelian Randomization.","Pan","2025","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Exploring the Association Between Multidimensional Dietary Patterns and Non-Scarring Hair Loss Using Mendelian Randomization..","Wrong intervention.","high","primary_results","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:05:35.130Z","","DOI: 10.3390/nu17152569; DOI: 10.3390/nu17152569"
"1958","20","58","4645","A Randomized Controlled Study on the Impact of Early Urinary Catheter Removal on Postoperative Urinary Retention in Abdominal and Thoracic Surgery Patients with Thoracic Epidural Analgesia.","Alwali","2026","English","yes","No","EXCLUDE_WRONG_INTERVENTION","A Randomized Controlled Study on the Impact of Early Urinary Catheter Removal on Postoperative Urinary Retention in Abdominal and Thoracic Surgery Patients with Thoracic Epidural Analgesia..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","A Randomized Controlled Study on the Impact of Early Urinary Catheter Removal on Postoperative Urinary Retention in Abdominal and Thoracic Surgery Patients with Thoracic Epidural Analgesia..","yes","no","no","no","yes","2026-07-26T16:05:35.966Z","","DOI: 10.1159/000548387; DOI: 10.1159/000548387"
"1959","20","59","4653","Nonpharmacologic Therapies for Postoperative Pain in Cardiac Surgery.","Cooper","2026","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:05:37.072Z","","DOI: 10.4037/ccn2026826; DOI: 10.4037/ccn2026826"
"1960","20","60","4655","Effect of intraoperative electroacupuncture on peripheral blood lymphocyte subsets in patients undergoing laparoscopic cholecystectomy: A randomized controlled trial.","Wei","2025","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","Effect of intraoperative electroacupuncture on peripheral blood lymphocyte subsets in patients undergoing laparoscopic cholecystectomy: A randomized controlled trial..","yes","no","no","yes","yes","2026-07-26T16:05:37.869Z","","DOI: 10.1177/03601293251340752; DOI: 10.1177/03601293251340752"
"1961","20","61","4659","Effect of Early Removal of Urinary Catheter in Patients Undergoing Abdominal and Thoracic Surgeries with Continuous Thoracic Epidural Analgesia on Postoperative Urinary Retention.","Alwali","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effect of Early Removal of Urinary Catheter in Patients Undergoing Abdominal and Thoracic Surgeries with Continuous Thoracic Epidural Analgesia on Postoperative Urinary Retention..","Wrong intervention.","high","primary_results","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","Effect of Early Removal of Urinary Catheter in Patients Undergoing Abdominal and Thoracic Surgeries with Continuous Thoracic Epidural Analgesia on Postoperative Urinary Retention..","yes","no","no","no","yes","2026-07-26T16:05:38.753Z","","DOI: 10.1159/000540740; DOI: 10.1159/000540740"
"1962","20","62","4660","Head-to-Head Comparison of Electroacupuncture and Laser Acupuncture Effects on Autonomic Regulation and Clinical Effects in Dysmenorrhea: A Randomized Crossover Clinical Trial.","Chien","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Head-to-Head Comparison of Electroacupuncture and Laser Acupuncture Effects on Autonomic Regulation and Clinical Effects in Dysmenorrhea: A Randomized Crossover Clinical Trial..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:05:39.806Z","","DOI: 10.1089/jicm.2023.0183; DOI: 10.1089/jicm.2023.0183"
"1963","20","63","4673","Feasibility of non-operative management for patients sustained blunt splenic traumas with concomitant aortic injuries.","Huang","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Feasibility of non-operative management for patients sustained blunt splenic traumas with concomitant aortic injuries..","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:05:42.188Z","","DOI: 10.1007/s00068-023-02403-9; DOI: 10.1007/s00068-023-02403-9"
"1964","20","64","4677","Effect of iodized oil embolization on temperature change during cryoablation for renal cell carcinoma.","Chang","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Effect of iodized oil embolization on temperature change during cryoablation for renal cell carcinoma..","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:05:42.924Z","","DOI: 10.1080/13645706.2024.2326019; DOI: 10.1080/13645706.2024.2326019"
"1965","20","65","4680","经皮穴位电刺激联合耳穴埋豆对开颅术后患者 胃肠道功能的影响.","王晨子","2024","English","yes","No","EXCLUDE_NON_RANDOMIZED","Methods Ninety-two patients who underwent craniotomy at the Second Affiliated Hospital of Naval Medical University from January 2021 to January 2023 were selected for retrospective analysis.","Non-randomized study.","high","primary_results","no","unclear","no","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","The patients in the control group only received routine treatment after surgery, and the patients in the observation group received TEAS and auricular acupoint embedding beans intervention on this basis.","yes","no","no","no","yes","2026-07-26T16:05:44.173Z","","DOI: 10.11997/nitcwm.202401013; DOI: 10.11997/nitcwm.202401013"
"1966","20","66","4682","Comparative efficacy of laser and electroacupuncture on anxiety management and salivary alpha-amylase levels in pediatric dental patients with excessive gag reflexes: a randomized clinical trial.","Baraka","2025","English","yes","No","EXCLUDE_POPULATION","Comparative efficacy of laser and electroacupuncture on anxiety management and salivary alpha-amylase levels in pediatric dental patients with excessive gag reflexes: a randomized clinical trial..","Paediatric-only population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:05:45.175Z","","DOI: 10.1186/s12903-025-06630-x; DOI: 10.1186/s12903-025-06630-x"
"1967","20","67","4683","Comparative Efficacy of Two‐Session Radiofrequency Ablation Versus Transarterial Embolization Followed by Radiofrequency Ablation for the Treatment of Large Benign Thyroid Nodules.","Wang","2026","English","yes","No","EXCLUDE_NON_SURGICAL","Comparative Efficacy of Two‐Session Radiofrequency Ablation Versus Transarterial Embolization Followed by Radiofrequency Ablation for the Treatment of Large Benign Thyroid Nodules..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:05:45.907Z","","DOI: 10.1155/ije/5252455; DOI: 10.1155/ije/5252455"
"1968","20","68","4684","Open reduction and internal fixation versus total elbow arthroplasty for distal humerus fractures in elderly patients: a mid-term retrospective study.","Rodà","2025","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Open reduction and internal fixation versus total elbow arthroplasty for distal humerus fractures in elderly patients: a mid-term retrospective study..","Wrong intervention.","high","secondary_report","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T16:05:47.042Z","","DOI: 10.1007/s00590-025-04569-x; DOI: 10.1007/s00590-025-04569-x"
"1969","20","69","4686","Impact of drinking Chinese green tea on postoperative short outcomes for gastric cancer: a randomized controlled trial.","Liu","2021","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Impact of drinking Chinese green tea on postoperative short outcomes for gastric cancer: a randomized controlled trial..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","Impact of drinking Chinese green tea on postoperative short outcomes for gastric cancer: a randomized controlled trial..","yes","no","no","no","yes","2026-07-26T16:05:47.755Z","","DOI: 10.1038/s41430-021-00868-8; DOI: 10.1038/s41430-021-00868-8"
"1970","20","70","4690","Effect of Low‐Level Laser Acupuncture and Microcurrent Electrical Stimulation on Gag Reflex in Children During Dental Impression: A Randomized Controlled Clinical Trial.","Salah","2025","English","yes","No","EXCLUDE_POPULATION","Effect of Low‐Level Laser Acupuncture and Microcurrent Electrical Stimulation on Gag Reflex in Children During Dental Impression: A Randomized Controlled Clinical Trial..","Paediatric-only population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:06:46.221Z","","DOI: 10.1111/ipd.13296; DOI: 10.1111/ipd.13296"
"1971","20","71","4691","Salivary Interleukin 1-Beta Concentration Associates With Sleep Quality in Older Individuals.","Ibáñez-del Valle","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Salivary Interleukin 1-Beta Concentration Associates With Sleep Quality in Older Individuals..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:06:51.421Z","","DOI: 10.1177/10998004231181347; DOI: 10.1177/10998004231181347"
"1972","20","72","4692","Effect of transcutaneous electrical nerve stimulation based on wrist-ankle acupuncture theory for pain relief during colonoscopy without anesthesia: a randomized controlled trial.","Huang","2025","English","no","No","EXCLUDE_NON_SURGICAL","Effect of transcutaneous electrical nerve stimulation based on wrist-ankle acupuncture theory for pain relief during colonoscopy without anesthesia: a randomized controlled trial..","Non-operative or non-surgical population.","high","primary_results","no","no","yes","ordinary TENS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:06:52.164Z","","DOI: 10.1055/a-2373-0513; DOI: 10.1055/a-2373-0513"
"1973","20","73","4693","Randomised, controlled study of preoperative eletroacupuncture for postoperative pain control after cardiac surgery.","Coura","2011","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","Randomised, controlled study of preoperative eletroacupuncture for postoperative pain control after cardiac surgery..","yes","no","no","no","yes","2026-07-26T16:06:53.115Z","","DOI: 10.1136/aim.2010.003251; DOI: 10.1136/aim.2010.003251"
"1974","20","74","4697","A randomized controlled study of acupuncture for pain relief during first trimester surgical termination of pregnancy performed under local analgesia.","Ng","2022","English","yes","No","EXCLUDE_WRONG_INTERVENTION","A randomized controlled study of acupuncture for pain relief during first trimester surgical termination of pregnancy performed under local analgesia..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:06:54.648Z","","DOI: 10.1177/09645284211057567; DOI: 10.1177/09645284211057567"
"1975","20","75","4701","Effects of conventional nursing in the operating room combined with transcutaneous electrical acupoint stimulation on postoperative cognitive dysfunction after total knee arthroplasty in elderly patients.","Wang","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","All patients received mini-mental (MMSE) scores 1 day before surgery (T0) and 1, 3, and 7 days after surgery (T1, T3, T7).","yes","no","no","no","yes","2026-07-26T16:06:55.321Z","","DOI: 10.1186/s13018-023-04348-6; DOI: 10.1186/s13018-023-04348-6"
"1976","20","76","4707","Green Tea Extract Improves Postoperative Outcomes After Urological Surgery.","Dongyan Wang","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Green Tea Extract Improves Postoperative Outcomes After Urological Surgery..","Wrong intervention.","high","secondary_report","no","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","These levels were compared to the preoperative levels, demonstrating a substantial decrease in the intervention group following the surgery.","yes","no","no","yes","yes","2026-07-26T16:06:56.000Z","","DOI: 10.37290/ctnr2641-452x.22:974-979; DOI: 10.37290/ctnr2641-452x.22:974-979"
"1977","20","77","4710","The Relationship of Demodex Density with Acne Severity.","Ferhatosmanoğlu","2023","English","yes","No","EXCLUDE_NON_SURGICAL","The Relationship of Demodex Density with Acne Severity..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:06:56.936Z","","DOI: 10.4103/tjd.tjd_125_22; DOI: 10.4103/tjd.tjd_125_22"
"1978","20","78","4714","The Role of Naturopathic Medicine During Active Surveillance in Prostate Cancer.","Sandri","2025","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The Role of Naturopathic Medicine During Active Surveillance in Prostate Cancer..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:06:58.210Z","","DOI: 10.54434/candj.204; DOI: 10.54434/candj.204"
"1979","20","79","4717","Comparison of electronic apex locator and simultaneous working length detection methods with radiological method in terms of postoperative pain.","Guzel","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Comparison of electronic apex locator and simultaneous working length detection methods with radiological method in terms of postoperative pain..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","Comparison of electronic apex locator and simultaneous working length detection methods with radiological method in terms of postoperative pain..","yes","no","no","no","yes","2026-07-26T16:06:59.143Z","","DOI: 10.1186/s12903-024-05200-x; DOI: 10.1186/s12903-024-05200-x"
"1980","20","80","4721","Apparently healthy young black adults report lower total fluid intake and exhibit higher plasma copeptin than young White adults.","Stute","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Apparently healthy young black adults report lower total fluid intake and exhibit higher plasma copeptin than young White adults..","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:06:59.799Z","","DOI: 10.1016/j.nutres.2025.02.007; DOI: 10.1016/j.nutres.2025.02.007"
"1981","20","81","4728","Inter-Reader Agreement in LR-TRA Application and NLR Association in HCC Patients Treated with Endovascular vs. Ablative Procedures.","Castiglione","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Inter-Reader Agreement in LR-TRA Application and NLR Association in HCC Patients Treated with Endovascular vs.","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","yes","no","yes","yes","2026-07-26T16:07:00.717Z","","DOI: 10.3390/cancers17030492; DOI: 10.3390/cancers17030492"
"1982","20","82","4737","A CT Based assessment of femoral component external rotation in TKA for osteoarthritic varus knees.","Sood","2020","English","yes","No","EXCLUDE_NON_SURGICAL","A CT Based assessment of femoral component external rotation in TKA for osteoarthritic varus knees..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:07:01.929Z","","DOI: 10.22540/JRPMS-04-060; DOI: 10.22540/JRPMS-04-060"
"1983","20","83","4745","Therapeutic ultrasound associated with essential oils of copaiba and tea tree for healing skin lesions.","Gomes Alves Mororó","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Therapeutic ultrasound associated with essential oils of copaiba and tea tree for healing skin lesions..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:07:02.843Z","","DOI: 10.30886/estima.v18.942_IN; DOI: 10.30886/estima.v18.942_IN"
"1984","20","84","4750","Optimal postoperative pain management after VATS lung resection by thoracic epidural analgesia, continuous paravertebral block or single-shot intercostal nerve block (OPtriAL): study protocol of a three-arm multicentre randomised controlled trial.","Spaans","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Optimal postoperative pain management after VATS lung resection by thoracic epidural analgesia, continuous paravertebral block or single-shot intercostal nerve block (OPtriAL): study protocol of a three-arm multicentre randomised controlled trial..","not_applicable","not_applicable","no","no","yes","2026-07-26T16:07:03.470Z","","DOI: 10.1186/s12893-022-01765-y; DOI: 10.1186/s12893-022-01765-y"
"1985","20","85","4752","Can ultrasound-guided erector spinae plane block replace thoracic epidural analgesia for postoperative analgesia in pediatric patients undergoing thoracotomy? A prospective randomized controlled trial.","Singh","2022","English","yes","No","EXCLUDE_POPULATION","Can ultrasound-guided erector spinae plane block replace thoracic epidural analgesia for postoperative analgesia in pediatric patients undergoing thoracotomy?","Paediatric-only population.","high","primary_results","yes","yes","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","The primary outcome was postoperative cumulative opioid consumption for 24 h.<b>Results: </b>The total intraoperative fentanyl requirement was 35.4 ± 11.44 μg in the TEA group and 30.4 ± 9.08 μg in the ESPB group (t-value - 1.53013, P value: 0.134).","yes","no","no","no","yes","2026-07-26T16:07:04.126Z","","DOI: 10.4103/aca.aca_269_20; DOI: 10.4103/aca.aca_269_20"
"1986","20","86","4754","Combination of thoracic epidural analgesia with patient-controlled intravenous analgesia versus traditional thoracic epidural analgesia for postoperative analgesia and early recovery of laparotomy: a prospective single-centre, randomized controlled trial.","Xu","2022","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Combination of thoracic epidural analgesia with patient-controlled intravenous analgesia versus traditional thoracic epidural analgesia for postoperative analgesia and early recovery of laparotomy: a prospective single-centre, randomized controlled trial..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","Combination of thoracic epidural analgesia with patient-controlled intravenous analgesia versus traditional thoracic epidural analgesia for postoperative analgesia and early recovery of laparotomy: a prospective single-centre, randomized controlled trial..","yes","no","no","no","yes","2026-07-26T16:07:04.806Z","","DOI: 10.1186/s12871-022-01891-3; DOI: 10.1186/s12871-022-01891-3"
"1987","20","87","4757","Comparing the effects of dexmedetomidine versus propofol on the treatment of emergence agitation in adult patients after general anesthesia: study protocol for a randomized, superiority, controlled trial (DP-TEA Trial).","Zhaoyan Feng","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Intraoperative infusion of dexmedetomidine has been proven to have a preventive effect on EA, but the treatment effect of dexmedetomidine on EA remains unknown.","not_applicable","not_applicable","no","no","yes","2026-07-26T16:07:05.987Z","","DOI: 10.1186/s13063-021-05743-2; DOI: 10.1186/s13063-021-05743-2"
"1988","20","88","4762","Effect of adjunctive use of green tea dentifrice in periodontitis patients - A Randomized Controlled Pilot Study.","Hrishi","2016","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effect of adjunctive use of green tea dentifrice in periodontitis patients - A Randomized Controlled Pilot Study..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:07:06.616Z","","DOI: 10.1111/idh.12131; DOI: 10.1111/idh.12131"
"1989","20","89","4770","Effects of ω -3 Fatty Acids and Catechins on Fatty Acid Synthase in the Prostate: A Randomized Controlled Trial.","Zhang","2016","English","yes","No","EXCLUDE_NON_SURGICAL","Effects of ω -3 Fatty Acids and Catechins on Fatty Acid Synthase in the Prostate: A Randomized Controlled Trial..","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:07:07.252Z","","DOI: 10.1080/01635581.2016.1224365; DOI: 10.1080/01635581.2016.1224365"
"1990","20","90","4771","Commentary on: Impact of drinking Chinese green tea on postoperative short outcomes for gastric cancer: a randomized controlled trial...Liu D, Jing X, Cao S et al. Impact of drinking Chinese green tea on postoperative short outcomes for gastric cancer: a","Korolkiewicz","2021","English","no","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as commentary rather than an eligible randomized results report.","Ineligible publication type.","high","commentary","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Commentary on: Impact of drinking Chinese green tea on postoperative short outcomes for gastric cancer: a randomized controlled trial...Liu D, Jing X, Cao S et al.","not_applicable","not_applicable","no","no","yes","2026-07-26T16:07:07.865Z","","DOI: 10.1038/s41430-021-00944-z; DOI: 10.1038/s41430-021-00944-z"
"1991","20","91","4773","Effects of electroacupuncture on overactive bladder refractory to anticholinergics: a single-blind randomised controlled trial.","Jie Zhang","2015","English","yes","No","EXCLUDE_NON_SURGICAL","Effects of electroacupuncture on overactive bladder refractory to anticholinergics: a single-blind randomised controlled trial..","Non-operative or non-surgical population.","high","secondary_report","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T16:07:14.466Z","","DOI: 10.1136/acupmed-2015-010770; DOI: 10.1136/acupmed-2015-010770"
"1992","20","92","4783","Combination Therapy of Bland Transarterial Embolization and Microwave Ablation for Hepatocellular Carcinoma within the Milan Criteria Leads to Significantly Higher Overall Survival.","Adwan","2023","English","yes","No","EXCLUDE_NON_SURGICAL","Combination Therapy of Bland Transarterial Embolization and Microwave Ablation for Hepatocellular Carcinoma within the Milan Criteria Leads to Significantly Higher Overall Survival..","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:07:15.659Z","","DOI: 10.3390/cancers15205076; DOI: 10.3390/cancers15205076"
"1993","20","93","4796","Early Antipsychotic Nonresponse as a Predictor of Nonresponse and Nonremission in Adolescents With Psychosis Treated With Aripiprazole or Quetiapine: Results From the TEA Trial.","Pagsberg","2022","English","yes","No","EXCLUDE_POPULATION","Early Antipsychotic Nonresponse as a Predictor of Nonresponse and Nonremission in Adolescents With Psychosis Treated With Aripiprazole or Quetiapine: Results From the TEA Trial..","Paediatric-only population.","high","secondary_report","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T16:07:16.271Z","","DOI: 10.1016/j.jaac.2021.11.032; DOI: 10.1016/j.jaac.2021.11.032"
"1994","20","94","4806","Comparison between epidural and intravenous analgesia effects on disease-free survival after colorectal cancer surgery: a randomised multicentre controlled trial.","Falk","2021","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Comparison between epidural and intravenous analgesia effects on disease-free survival after colorectal cancer surgery: a randomised multicentre controlled trial..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Patients in the TEA group had significantly better pain relief during the first 24 h, but not thereafter, in open and minimally invasive procedures.","yes","no","no","no","yes","2026-07-26T16:07:16.886Z","","DOI: 10.1016/j.bja.2021.04.002; DOI: 10.1016/j.bja.2021.04.002"
"1995","20","95","4807","Effect of Low-Level Laser Therapy versus Electroacupuncture on Postnatal Scanty Milk Secretion: A Randomized Controlled Trial.","Maged","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Effect of Low-Level Laser Therapy versus Electroacupuncture on Postnatal Scanty Milk Secretion: A Randomized Controlled Trial..","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:07:17.813Z","","DOI: 10.1055/s-0039-1693428; DOI: 10.1055/s-0039-1693428"
"1996","20","96","4809","Comparison of epidural analgesia with ultrasound-guided bilateral erector spinae plane block in aorto-femoral arterial bypass surgery.","Ragavendran","2022","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Comparison of epidural analgesia with ultrasound-guided bilateral erector spinae plane block in aorto-femoral arterial bypass surgery..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:07:18.950Z","","DOI: 10.4103/aca.ACA_23_20; DOI: 10.4103/aca.ACA_23_20"
"1997","20","97","4812","Efficacy of Single-shot Thoracic Paravertebral Block Combined with Intravenous Analgesia Versus Continuous Thoracic Epidural Analgesia for Chronic Pain After Thoracotomy.","Li","2021","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Efficacy of Single-shot Thoracic Paravertebral Block Combined with Intravenous Analgesia Versus Continuous Thoracic Epidural Analgesia for Chronic Pain After Thoracotomy..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","no","The outcome measures were chronic pain incidence and the acute and chronic pain intensity.<b>Results: </b>The chronic pain incidence at rest in Group P was significantly higher than that in Group E at 3 months and 12 months postoperation (55.2% versus 28.6%, P = 0.019; 34.5% versus 14.3%, P = 0.027).","yes","no","no","no","yes","2026-07-26T16:07:19.779Z","","DOI: 10.36076/ppj.2021.24.e753; DOI: 10.36076/ppj.2021.24.e753"
