"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"316","4","16","1203","Effect of transcutaneous acupoint electrical stimulation on perioperative anxiety and postoperative recovery","ChiCTR2000029891","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effect of transcutaneous acupoint electrical stimulation on perioperative anxiety and postoperative recovery.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:14.009Z","none","INTERVENTION: Experimental group:Transcutaneous acupoint electrical stimulation;Control group:None; CONDITION: Breast cancer; Kidney transplant donor; Postoperative patients PRIMARY OUTCOME: Perioperative anxiety status; SECONDARY OUTCOME: Quality of postoperative recovery;Postoperative pain;Blood markers as inflammatory factors, 5‐HT, melatonin and so on;Postoperative sleep;Postoperative gastrointestinal function; INCLUSION CRITERIA: 1. Patients undergoing modified radical mastectomy of breast cancer in breast surgery; patients undergoing donor nephrectomy in renal transplantation department;postoperative patients; 2. Class ASA I‐II; 3. Aged 18‐65 years; 4. NYHA grade I‐II grade; 5. BMI 18‐26kg/m^2."
"317","4","17","1204","The effect of transcutaneous electrical acupoint stimulation on the rapid recovery of patients undergoing laparoscopic myomectomy","ChiCTR2100045173","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:14.759Z","none","INTERVENTION: Control group:no;Experimental group:Transcutaneous electrical acupoint stimulation; CONDITION: Uterine fibroids PRIMARY OUTCOME: The rate of cough response during anesthesia induction;The rate of propofol injection pain during anesthesia induction;Hemodynamics in surgery;40‐item recovery quality rating scale; INCLUSION CRITERIA: 1. Female patients aged 18‐60 years; 2. ASA graded I‐II grade, 18kg/m^2<=BMI<=30 kg/m^2; 3. The preoperative diagnosis was clearly uterine leiomyoma; 4. Elective laparoscopic myomectomy; 5. Volunteer to participate in this research and signed an informed consent form; 6. The ability to understand and communicate is normal."
"318","4","18","1205","Effects of Transcutaneous Electrical Acupoint Stimulation on Lung Injury during One-Lung Ventilation in Thoracoscopic Surgery","ChiCTR2000038243","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:15.506Z","none","INTERVENTION: trial group:Transcutaneous Electrical Acupoint Stimulation;control group:Nil; CONDITION: Lung cancer PRIMARY OUTCOME: Superoxide dismutase;Malondialdehyde; INCLUSION CRITERIA: 1) For patients undergoing thoracoscopic lobectomy under general anesthesia, the expected operation time is >= 2 hours; 2) Aged >= 18 years; 3) BMI inde X18‐28kg/?; 4) ASA classification I to III; 5) Primary tumor, without radiotherapy or chemotherapy before surgery; 6) Plan to use one‐lung ventilation for lung isolation during the operation; 7) Sign the informed consent form voluntarily."
"319","4","19","1206","Effects of Transcutaneous Electrical Acupoint Stimulation on emergence agitation and inflammatory cytokines in patients undergoing thoracoscopic surgery","ChiCTR2100046756","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:18.753Z","none","INTERVENTION: Experimental group:Transcutaneous Electrical Acupoint Stimulation;Control group:Conventional General Anesthesia; CONDITION: lung disease PRIMARY OUTCOME: Interleukin 6;Interleukin 10; INCLUSION CRITERIA: 1. Patients who intend to undergo thoracoscopic surgery under general anesthesia; 2. Aged 25‐70 years, gender and weight are not limited; 3. American Society of Anesthesiologists ASA classification I‐III, no history of serious systemic diseases; 4. The operation time is estimated to be about 2 hours; 5. Those who agree to accept this trial and sign an informed consent form."
"320","4","20","1207","Clinical study for transcutaneous electrical acupoint stimulation on sleep quality after general anesthesia","ChiCTR1800020349","2018","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:22.010Z","none","INTERVENTION: Group 1:transcutaneous electrical acupoint stimulation;Group 2:blank control; CONDITION: patients after general anesthesia PRIMARY OUTCOME: he total score of Pittsburgh Sleep Quality Index Scale and the scores of seven related sleep factors participating in it on the night and the first night after surgery;Monitoring chart of polysomnography on the night and the first night after operation; INCLUSION CRITERIA: 1 ) Patients who are scheduled to undergo thyroidectomy and lumbar internal fixation for 3h are scheduled to undergo surgery under endotracheal general anesthesia; 2 ) Age 18 ‐ 75; 3)BMI inde X18 ‐ 30K g / ?; 4)ASA Class I to III; 5 ) Voluntary signing of informed consent."
"321","4","21","1208","Effects of Transcutaneous Electrical acupoint Stimulation on Postoperative Delirium in cardiac valve replacement with Cardiopulmonary bypass patients","ChiCTR1900028107","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effects of Transcutaneous Electrical acupoint Stimulation on Postoperative Delirium in cardiac valve replacement with Cardiopulmonary bypass patients.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:22.757Z","none","INTERVENTION: group A:Transcutaneous Electrical acupoint Stimulation;group B:Electrical stimulation was applied to the left 2cm of GV24 and GV14;group C:Non‐electrical stimulation ; CONDITION: Postoperative Delirium PRIMARY OUTCOME: Delirium scale (CAM‐CR) score; SECONDARY OUTCOME: the expression of S100 beta protein in serum;the expression of interleukin 17a (IL‐17A) in serum; INCLUSION CRITERIA: 1. Scheduled or limited for cardiac valve replacement with Cardiopulmonary acupuncture bypass patients aged 40 to 75 years old; 2. ASA I‐III; 3. First thoracotomy; 4. Signed the informed consent form."
"322","4","22","1209","Transcutaneous electrical acupoint stimulation for postoperative cognitive dysfunction in geriatric patients with gastrointestinal tumor","ChiCTR2000039131","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Transcutaneous electrical acupoint stimulation for postoperative cognitive dysfunction in geriatric patients with gastrointestinal tumor.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:23.485Z","none","INTERVENTION: experimental gorup:Transcutaneous electrical acupoint stimulation;control group:Pseudo acupoint stimulation; CONDITION: Postoperative cognition of gastrointestinal tumor PRIMARY OUTCOME: postoperative cognitive dysfunction ; INCLUSION CRITERIA: 1. Patients over 60 years old; 2. The patients who were diagnosed as gastrointestinal tumor under general anesthesia and underwent radical operation of gastrointestinal tumor in Subei people's Hospital of Jiangsu Province; 3. Patients who understand the research content and sign the informed consent form; 4. American Society of Anesthesiology (ASA) grade I‐III; 5. There were no weak patients before operation; 6. Patients with normal D‐dimer before operation."
"323","4","23","1210","Transcutaneous electrical acupoint stimulation combined with rehabilitation training for improving axillary network syndrome in breast cancer: a randomized controlled trial","ChiCTR2300076362","2023","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:26.839Z","none","INTERVENTION: Experimental group:Conventional rehabilitation training+ Transcutaneous acupoint electrical stimulation;Control group:Conventional rehabilitation training; CONDITION: Axillary web syndrome after breast cancer surgery PRIMARY OUTCOME: Assessment of subjective symptoms of axillary reticulum syndrome;Pain;ROM of shoulder;DASH; INCLUSION CRITERIA: (1) Patients diagnosed with breast cancer by pathology and undergoing surgery for breast cancer; (2) Patients who were evaluated for AWS after surgery and not received any interventions; (3)Patients who in line with AWS but without other risk factors for upper limb lymphatic‐related events; (4) Informed consent, willing to accept and cooperate with the implementation of this study"
"324","4","24","1211","Application of transcutaneous acupoint electrical stimulation for postoperative gastrointestinal function recovery in patients undergoing laparoscopic colorectal tumor resection","ChiCTR2400090939","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Application of transcutaneous acupoint electrical stimulation for postoperative gastrointestinal function recovery in patients undergoing laparoscopic colorectal tumor resection.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:30.114Z","none","INTERVENTION: experimental group:transcutaneous electrical acupoint stimulation;control group:sham stimulation; CONDITION: gastrointestinal dysfunction PRIMARY OUTCOME: the time to first first flatus after surgery; SECONDARY OUTCOME: the time to first bowel after surgery;Time of first postoperative meal intake;HRV related indicators during acupoint electrical stimulation; INCLUSION CRITERIA: INCLUSION CRITERIA: 1) Patients aged = 18 and = 75 years, regardless of gender; 2) ASA: Level I‐III; 3) Body mass inde X= 18 and = 30 kg/m2; 4) Voluntarily participate in this study and sign the informed consent form"
"325","4","25","1212","Observation on the Clinical Therapeutic Effect of Transcutaneous electrical acupoint stimulation Combined with Chitosan in the Treatment of Knee Osteoarthritis","ITMCTR2025001010","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:33.378Z","none","INTERVENTION: Test group:Chitosan joint injection+Transcutaneous acupoint electrical stimulation;control group:Chitosan joint injection; CONDITION: Knee osteoarthritis PRIMARY OUTCOME: WOMAC;bone metabolic markers;Inflammatory indicators;VAS; SECONDARY OUTCOME: SF‐12; INCLUSION CRITERIA: (1) Meets KOA Western and Traditional Chinese Medicine diagnostic criteria and conforms to Kellgren and Lawrence imaging grading II‐IV levels; (2) Age range of 50‐70 years old; (3) The patient has normal intelligence no language communication barriers is willing to receive treatment and can cooperate with the doctor to successfully complete the operation and testing items; (4) The patient agrees and signs the consent form."
"326","4","26","1213","The effect of transcutaneous electrical acupoint stimulation on catheter- related bladder discomfort in resuscitation patients undergoing thoracic surgery","ChiCTR2200060986","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:21.675Z","none","INTERVENTION: 2:transcutaneous electrical acupoint stimulation; CONDITION: catheter‐ related bladder discomfort PRIMARY OUTCOME: Severity of catheter‐ related bladder discomfort; INCLUSION CRITERIA: (1)Patients undergoing elective pulmonary surgery or mediastinal esophageal surgery under general anesthesia.Surgical types include:wedge resection of lung,pneumonectomy,mediastinal tumor resection and diagnostic pleura resection,radical resection of esophageal cancer,with no surgical methods(thoracotomy or VATS); (2)18‐60 years old; (3)BMI:18‐25; (4)American Society of Anesthesiologists(ASA) Rating:?‐?; (5)fully understand the test plan and purpose and sign the informed consent."
"327","4","27","1215","Effectiveness of Transcutaneous Electrical Acupoint Stimulation Combined With Press Needle Therapy for Pain Control After Caesarean Section","ChiCTR2400086645","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:22.432Z","none","INTERVENTION: acupuncture group:transcutaneous electrical acupoint stimulation combined with press needle therapy;sham‐acupuncture group:sham acupuncture intervention ; CONDITION: pain control after caesarean section PRIMARY OUTCOME: total cumulative morphine consumption at 48 h after caesarean section; SECONDARY OUTCOME: postoperative pain scores;Perioperative morphine consumption;PCIA usage;analgesic‐related adverse effects;acupuncture‐related side effects;patient satisfaction;postoperative complications;postoperative rehabilitation;hospital length of stay; INCLUSION CRITERIA: Patients undergoing elective caesarean section under spinal‐epidural anesthesia, age between 18 and 45 years, normal singleton pregnancy (37‐42 weeks), American Society of Anesthesiologists physical status I or III, provided written informed consent."
"328","4","28","1216","Effect of transcutaneous electrical acupoint stimulation on cellular immunity and insulin resistance in diabetic patients during perioperative period","ChiCTR2100042237","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:25.690Z","none","INTERVENTION: experimental group:Transcutaneous electrical acupoint stimulation;control group:Nil; CONDITION: Type 2 diabetes PRIMARY OUTCOME: blood glucose;serum insulin; T lymphocyte subsets ; INCLUSION CRITERIA: 1. Patients with type 2 diabetes aged 40‐80 years, with clinical symptoms of diabetes with blood glucose >= 11.1 mmol /L, or fasting blood glucose >= 7.0 mmol /L, or 2h blood glucose >= 11.1 mmol /L in a glucose tolerance test . 2. ASA classification I II; 3. The operation time is estimated to be 2 4h; 4. Those who have no history of surgery, no medical history of acupuncture treatment, and no infection at the acupuncture site."
"329","4","29","1217","Effects of transcutaneous electrical acupoint stimulation (TEAS) on different types of pain after laparoscopic radical colorectal resection: a randomized controlled clinical trial","ChiCTR2100053173","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:28.964Z","none","INTERVENTION: TEAS group:Effect of Transcutaneous Electrical Acupoint Stimulation;Control group:None; CONDITION: Colorectal Cancer PRIMARY OUTCOME: Postoperation pain; SECONDARY OUTCOME: Consumption of anaesthetic;Time to extubation;Postoperative analgesic pump pressing times; INCLUSION CRITERIA: 1. Patients aged 18‐75 years who are scheduled to undergo laparoscopic colorectal cancer surgery; 2. American Society of Anesthesiologists (ASA) classification I to III; 3. Body mass inde X18Kg/m^2<BMI<=31kg/m^2; 4. Be able to communicate and understand and sign the informed consent."
"330","4","30","1218","Effect of transcutaneous electrical acupoint stimulation combined with dexmedetomidine on nausea and vomiting and gastrointestinal function in obese patients after laparoscopic sleeve gastrectomy","ChiCTR2300071599","2023","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:32.230Z","none","INTERVENTION: Con:Continuous intravenous infusion of 0.9% normal saline;Dex:Continuous intravenous infusion of dexmedetomidine;TEAS:Intervention with the transcutaneous electrical acupoint stimulation at Neiguan point (PC6) and Zusanli point (ST36);TEAS+Dex:Intervention with the TEAS at Neiguan and Zusanli point combined with Continuous intravenous infusion of dexmedetomidine; CONDITION: Postoperative nausea and vomiting in patients undergoing elective laparoscopic sleeve gastrectomy PRIMARY OUTCOME: Postoperative nausea and vomiting; SECONDARY OUTCOME: Postoperative nausea and vomiting;Postoperative pain score; Perioperative sufentanil, remifentanil dosage;Serum Serum motilin, serotonin levels;Postoperative complications; INCLUSION CRITERIA: 1 Age 16‐65 years old; 2 ASA Grade I to III; 3 Voluntary informed consent"
"331","4","31","1219","Effect of the transcutaneous electrical acupoint stimulation combined with auricular acupressure using bean seeds in postoperative pain among adult patients with obstructivesleep apnea hypopnea syndrome","ChiCTR2500107575","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effect of the transcutaneous electrical acupoint stimulation combined with auricular acupressure using bean seeds in postoperative pain among adult patients with obstructivesleep apnea hypopnea syndrome.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:35.499Z","none","INTERVENTION: intervention group:transcutaneous electrical acupoint stimulation combined with auricular acupressure using bean seeds;control group:conventional western medicine treatment; CONDITION: adult obstructivesleep apnea hypopnea syndrome PRIMARY OUTCOME: pain; SECONDARY OUTCOME: anxiety;postoperative comfort level;hospital stay days; INCLUSION CRITERIA: (1) Meet the diagnostic criteria for OSAHS and be scheduled for surgical treatment; (2) Age >=18 years, any gender; (3) Surgical procedure: Uvulopalatopharyngoplasty (UPPP); (4) No preoperative use of analgesic medications; (5) Conscious, cooperative, and voluntarily participating with informed consent."
"332","4","32","1220","Effects of combined transcutaneous electrical acupoint stimulation and general anesthesia on postoperative cognitive function in geriatric patients undergoing thoracoscopic radical resection for lung cancer","ChiCTR2000035552","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effects of combined transcutaneous electrical acupoint stimulation and general anesthesia on postoperative cognitive function in geriatric patients undergoing thoracoscopic radical resection for lung cancer.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:38.762Z","none","INTERVENTION: trial group:Transcutaneous Electrical Acupoint Stimulation;control group:None; CONDITION: Postoperative cognitive dysfunction, POCD PRIMARY OUTCOME: postoperative cognitive function scores; SECONDARY OUTCOME: intraoperative inflammatory reaction;blood gas analysis;incidence of postoperative complications;analogue scale scores of pain; INCLUSION CRITERIA: 1) Patients are scheduled for thoracoscopic radical resection for lung cancer which may last more than 2 hours; 2) Patients aged 65–90 years; 3) BMI: 18‐30kg/?; 4) American Society of Anesthesiologists status I to III; 5) Primary tumor, never had radiotherapy or chemotherapy before; 6) Conduct pulmonary sequestration with a double‐lumen tube; 7) Patients are voluntary to sign informed consent form."
"333","4","33","1221","The effects of transcutaneous electrical acupoint stimulation pretreatment on lung function and pulmonary complications in patients after upper abdomen surgery: a prospective, randomized controlled clinical trial","ChiCTR2000037088","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:42.030Z","none","INTERVENTION: experimental group:transcutaneous electrical acupoint stimulation;control group:false stimulation; CONDITION: Lung function and pulmonary complications in patients after upper abdomen surgery: PRIMARY OUTCOME: oxygen index; SECONDARY OUTCOME: degree of atelectasis;VAS; INCLUSION CRITERIA: 1. Patients aged 18‐65 years; 2. Patients weighing 45‐80kg; 3. Patients with asai‐iii without history of major systemic diseases; 4. Diagnosis of upper abdominal space occupying and patients with operation time more than 2 hours; 5. Patients who agreed to participate in the trial."
"334","4","34","1222","Effect of transcutaneous electrical stimulation of acupoints on body temperature and clinical prognosis in elderly patients undergoing open spinal surgery","ChiCTR2400093145","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:45.296Z","none","INTERVENTION: Transcutaneous acupoint electrical stimulation group:Transcutanous electrical acupoint stimulation;Control group:None; CONDITION: Lumbar disc herniation, lumbar spinal stenosis PRIMARY OUTCOME: Nasopharyngeal temperature;Combined Outcome of Time to First Postoperative Ventilation and Defecation and Time to First Solid Food Tolerance;Incidence of postoperative nausea and vomiting (within three days after surgery);Days of hospitalization; SECONDARY OUTCOME: VAS score;QOR‐15 rating;Blood pressure;Pulse rate;Hypoglycemia;Bispect ral index; INCLUSION CRITERIA: 1.Age 60‐75 years; 2.ASA grade 1‐2; 3. Cardiac function grade 1‐2; 4.Patients undergoing open spinal surgery."
"335","4","35","1223","Treating Depression With Transcutaneous Electrical Cranial-auricular Acupoint Stimulation (TECAS)","NCT03909217","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:48.559Z","none","Depression is a common and costly disorder with high prevalence rate and high suicide rate. Antidepressants are the first‐line treatments for depression. However, approximately 50% to 60% of the patients have not achieved adequate response following antidepressant treatment. A large body of evidence well confirms that electro‐acupuncture is effective in improving depression and reducing anti‐depressant treatment‐caused side effects, including pain, nausea, dizziness, fatigue, anxiety and sleep disturbance. Based on the combination of ancient and modern literature and famous traditional Chinese medicine practitioners' experience, the Evidence‐based Guidelines of Clinical Practice with Acupuncture and Moxibustion‐Depression (ZJ/TE003‐2014) recommended Baihui (DU20) and Yintang (DU29) as main acupoints in treating patients with depression via electro‐acupuncture. Our research team have completed a series of clinical trials, including electrical stimulation on cranial and auricular acupoints for treating depression, postpartum depression, post‐stroke depression, and depression with somatic pain. These studies found that cranial‐auricular acupoint stimulation, as well as transcutaneous electrical stimulation, can improve depressive symptoms and accompanying symptoms in patients with depression significantly. Unlike traditional acupuncture, transcutaneous electrical stimulation does not need needles to penetrate the skin. It places electrodes on the skin of the corresponding acupoints. In this way, traumatic pain and fear of acupuncture can be avoided. And it is more easily accepted for patients and more convenient for clinical operation. Therefore, the investigators plan to build a novel transcutaneous electrical stimulation therapy‐‐Transcutaneous electrical cranial‐auricular acupoint stimulation (TECAS). In the proposed study, a combination of transcutaneous electrical cranial and transcutaneous electrical auricular acupoint stimulation will be employed to treat patients with mild‐to‐moderate depression compared with antidepressant Escitalopram, to confirm the clinical effectiveness of TECAS in mild‐to‐moderate depression."
"336","4","36","1228","Clinical Evaluation of ADCT to Accelerate Perioperative Rehabilitation of Pneumonectomy","NCT04887090","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:49.298Z","none","Since the first successful pulmonary resection under acupuncture anesthesia in 1960，the clinical application and research of lung surgery under acupuncture anesthesia has gone through 60 years，serving countless patients and achieving rich results． Looking back on its development，the application of acupuncture anesthesia in lung surgery has evolved from simple acupuncture anesthesia without intubation in the 1960s to combined anesthesia of acupuncture and narcotic drugs under tracheal intubation in the early 1980s．In recent years，with the popularization of endoscopic technology，the investigators had extensively carried out thoracoscopic lung surgery under combined anesthesia of acupuncture and narcotic drugs without intubation．Clinical practice and research have indicated that the thoracoscopic lung surgery under combined anesthesia without intubation shows obvious advantages，and the selection of intraoperative anesthesia methods，acupoints and stimulation methods are becoming mature．At present，the investigators are working on expanded application of acupuncture in perioperative period of lung surgery，which shows a promising future．In the future，it is necessary to improve the theory of acupuncture anesthesia，unify the clinical operation standards，establish an objective evaluation system，and explore the mechanism of acupuncture anesthesia． This project intends to develop a clinical randomized controlled study of ADCT (acupuncture and drug compound technology) in accelerating the recovery of patients during the perioperative period of pneumonectomy. The ADCT the investigators proposed is a characteristic technology that uses acupuncture‐related technologies to replace part of the dosage of narcotic drugs. With the support of the investigators' preliminary research results of ADCT, sequential TEAS (transcutaneous electrical acupoints stimulation) treatment before, during and after the operation promoted recovery after thoracoscopic lung resection. Compared with electroacupuncture, TEAS has the advantages of non‐invasive, easy to repeat, safe, and low cost, and it has widely been accepted by patients. In view of the investigators' previous clinical observations and conclusions, ADCT in the perioperative period of lung resection surgery can indeed play a good role in organ protection and reduce surgical stress reaction. Therefore, it is necessary to further clarify the advantages and application value of ADCT and provide evidence‐based medical evidence. is in accelerating the perioperative period of rehabilitation, it is imminent to formulate a standardized, practical, effective and conducive to the promotion and application of acupuncture and medicine compound technology in hospitals at all levels during the perioperative period of combined Chinese and Western medicine prevention and treatment programs. In order to formulate and optimize the application of ADCT in the entire perioperative period of lung resection surgery, and promote the establishment of the first perioperative rehabilitation management and treatment model based on ADCT in accelerated lung resection surgery to facilitate clinical promotion."
"337","4","37","1229","Effect of perioperative percutaneous acupoint electrical stimulation on gastrointestinal dysfunction and postoperative recovery quality after gynecological laparoscopic surgery","ChiCTR2200059491","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effect of perioperative percutaneous acupoint electrical stimulation on gastrointestinal dysfunction and postoperative recovery quality after gynecological laparoscopic surgery.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:52.547Z","none","INTERVENTION: Experimental group:Transcutaneous Electrical Acupoint Stimulation;Control group:No; CONDITION: Postoperative gastrointestinal dysfunction; Gynecological laparoscopic surgery; Postoperative patients PRIMARY OUTCOME: Postoperative gastrointestinal function;Quality of postoperative recovery;Perioperative anxiety status;Postoperative pain;Postoperative sleep;Plasma motilin;Blood markers as inflammatory factors, melatonin and so on; INCLUSION CRITERIA: 1. Arrange patients undergoing gynecological laparoscopic surgery; 2. The important organs function well, without serious systemic diseases; 3. ASA classification I‐III; 4. Age 18‐65 years old; 5. BMI 18.5‐24.9 kg/m2"
"338","4","38","1230","Dexamethasone for Prophylaxis of Postoperative Nausea and Vomiting in Mastectomy: a Non-inferiority Randomized Controlled trial","ChiCTR2200061377","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Dexamethasone for Prophylaxis of Postoperative Nausea and Vomiting in Mastectomy: a Non-inferiority Randomized Controlled trial.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:37:53.293Z","none","INTERVENTION: Electrical stimulation group:PC6 Transcutaneous Electrical Acupoint Stimulation;Dexamethasone group:Dexamethasone 8mg; CONDITION: Postoperative nausea and vomiting PRIMARY OUTCOME: Incidence of nausea and vomiting within 24 hours after surgery; SECONDARY OUTCOME: Severity of nausea and vomiting within 24 hours of surgery;Number and dose of rescue antiemetics;Satisfaction score;Incidence of adverse events;Feasibility of automatic control technology scheme of PC6 point stimulation; INCLUSION CRITERIA: 1.Elective lumpectomy 2.18‐75 years old, female 3.ASA classification I‐III"
