"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"2044","21","44","4932","Transcutaneous electrical acupoint stimulation for the prevention of perioperative neurocognitive disorders in geriatric patients: A systematic review and meta-analysis of randomized controlled trials.","Li","2022","English","no","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as systematic review rather than an eligible randomized results report.","Ineligible publication type.","high","systematic_review","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:07.714Z","","DOI: 10.1097/MD.0000000000032329; DOI: 10.1097/MD.0000000000032329"
"2045","21","45","4933","A Randomized, Placebo-Controlled Study on the Safety and Efficacy of Daily Ingestion of Green Tea (Camellia sinensis L.) cv. “Yabukita” and “Sunrouge” on Eyestrain and Blood Pressure in Healthy Adults.","Maeda-Yamamoto","2018","English","yes","No","EXCLUDE_NON_SURGICAL","A Randomized, Placebo-Controlled Study on the Safety and Efficacy of Daily Ingestion of Green Tea (Camellia sinensis L.) cv.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:09:08.666Z","","DOI: 10.3390/nu10050569; DOI: 10.3390/nu10050569"
"2046","21","46","4936","Evaluation of the effect of green tea extract on postoperative pain management following surgical removal of impacted mandibular third molar.","Sh","2023","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Evaluation of the effect of green tea extract on postoperative pain management following surgical removal of impacted mandibular third molar..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:09.597Z","","DOI: 10.4103/1735-3327.369619; DOI: 10.4103/1735-3327.369619"
"2047","21","47","4938","Comparing Effects of Two Different Types of Nei-Guan Acupuncture Stimulation Devices in Reducing Postoperative Nausea and Vomiting.","Oh","2017","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","Purpose To compare the effects of a relief band using transcutaneous electrical nerve stimulation with a wrist band using acupressure on the Nei-Guan acupuncture point to relieve postoperative nausea and vomiting (PONV) in patients who had undergone gynecologic surgery.","Ordinary TENS without acupuncture-point placement.","high","primary_results","no","yes","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","no","Comparing Effects of Two Different Types of Nei-Guan Acupuncture Stimulation Devices in Reducing Postoperative Nausea and Vomiting..","yes","no","no","no","yes","2026-07-26T16:09:10.200Z","","DOI: 10.1016/j.jopan.2015.12.010; DOI: 10.1016/j.jopan.2015.12.010"
"2048","21","48","4939","Effects of preoperatively or postoperatively initiated thoracic epidural analgesia in patients undergoing elective lung surgery.","Çöçelli LP","2010","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effects of preoperatively or postoperatively initiated thoracic epidural analgesia in patients undergoing elective lung surgery..","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Effects of preoperatively or postoperatively initiated thoracic epidural analgesia in patients undergoing elective lung surgery..","yes","no","no","no","yes","2026-07-26T16:09:10.795Z","",""
"2049","21","49","4940","Treatment of stage I and II osteonecrosis of the femoral head with core decompression and bone marrow aspirate concentrate injection—A 2-year follow-up study.","Einhorn","2017","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Treatment of stage I and II osteonecrosis of the femoral head with core decompression and bone marrow aspirate concentrate injection—A 2-year follow-up study..","Wrong intervention.","high","secondary_report","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T16:09:11.687Z","","DOI: 10.1053/j.sart.2018.03.001; DOI: 10.1053/j.sart.2018.03.001"
"2050","21","50","4941","Fluoroscopically Guided Thoracic Interlaminar Epidural Injection: A Comparative Epidurography Study Using 2.5 mL and 5 mL of Contrast Dye.","Hong","2016","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Fluoroscopically Guided Thoracic Interlaminar Epidural Injection: A Comparative Epidurography Study Using 2.5 mL and 5 mL of Contrast Dye..","Wrong intervention.","high","primary_results","yes","no","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:12.485Z","","DOI: 10.36076/ppj/2016.19.e1013; DOI: 10.36076/ppj/2016.19.e1013"
"2051","21","51","4942","Intravenous lidocaine versus thoracic epidural analgesia: a randomized controlled trial in patients undergoing laparoscopic colorectal surgery using an enhanced recovery program.","Wongyingsinn M","2011","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Intravenous lidocaine versus thoracic epidural analgesia: a randomized controlled trial in patients undergoing laparoscopic colorectal surgery using an enhanced recovery program..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","This study compared the effect of intraoperative and postoperative intravenous (IV) lidocaine infusion with thoracic epidural analgesia on postoperative restoration of bowel function in patients undergoing laparoscopic colorectal resection using an ERP.<b>Methods: </b>Sixty patients scheduled for elective laparoscopic colorectal surgery were prospectively randomized to receive either thoracic epidural analgesia (TEA group) or IV lidocaine infusion (IL group) (1 mg/kg per hour) with patient-controlled analgesia morphine for the first 48 hours after surgery.","yes","no","no","no","yes","2026-07-26T16:09:13.093Z","","DOI: 10.1097/AAP.0b013e31820d4362; DOI: 10.1097/AAP.0b013e31820d4362"
"2052","21","52","4944","A risk-score model for predicting risk of type 2 diabetes mellitus in a rural Chinese adult population: A cohort study with a 6-year follow-up.","Zhang","2017","English","yes","No","EXCLUDE_NON_SURGICAL","A risk-score model for predicting risk of type 2 diabetes mellitus in a rural Chinese adult population: A cohort study with a 6-year follow-up..","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T16:09:13.677Z","","DOI: 10.1002/dmrr.2911; DOI: 10.1002/dmrr.2911"
"2053","21","53","4945","Complications of trans arterial embolization during the resuscitation of pelvic fractures.","Ramasamy","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Complications of trans arterial embolization during the resuscitation of pelvic fractures..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","no","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:14.466Z","","DOI: 10.1016/j.injury.2017.10.038; DOI: 10.1016/j.injury.2017.10.038"
"2054","21","54","4946","Brain injury in the international multicenter randomized SafeBoosC phase II feasibility trial: cranial ultrasound and magnetic resonance imaging assessments.","Plomgaard","2016","English","yes","No","EXCLUDE_NON_SURGICAL","Brain injury in the international multicenter randomized SafeBoosC phase II feasibility trial: cranial ultrasound and magnetic resonance imaging assessments..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:09:15.047Z","","DOI: 10.1038/pr.2015.239; DOI: 10.1038/pr.2015.239"
"2055","21","55","4948","Factors related to the quality of life in liver cancer patients during treatment phase: A follow‐up study.","Li","2019","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Factors related to the quality of life in liver cancer patients during treatment phase: A follow‐up study..","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:15.621Z","","DOI: 10.1111/ecc.13146; DOI: 10.1111/ecc.13146"
"2056","21","56","4949","A clinical trial of tension and compression orthoses for Dupuytren contractures.","Brauns","2017","English","yes","No","EXCLUDE_WRONG_INTERVENTION","A clinical trial of tension and compression orthoses for Dupuytren contractures..","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:16.192Z","","DOI: 10.1016/j.jht.2016.11.011; DOI: 10.1016/j.jht.2016.11.011"
"2057","21","57","4950","Orthosiphon stamineus (Misai Kucing) ameliorated postmenopausal osteoporosis in rat model.","Bokhari","2018","English","yes","No","EXCLUDE_ANIMAL","Orthosiphon stamineus (Misai Kucing) ameliorated postmenopausal osteoporosis in rat model..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:18.147Z","","DOI: 10.1097/GME.0000000000000980; DOI: 10.1097/GME.0000000000000980"
"2058","21","58","4952","The blood-saving effect of tranexamic acid in minimally invasive total knee replacement: Is an additional pre-operative injection effective?","Lin PC","2012","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The blood-saving effect of tranexamic acid in minimally invasive total knee replacement: Is an additional pre-operative injection effective?.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","The blood-saving effect of tranexamic acid in minimally invasive total knee replacement: Is an additional pre-operative injection effective?.","unclear","no","no","no","yes","2026-07-26T16:09:18.729Z","","DOI: 10.1302/0301-620x.94b7.28386; DOI: 10.1302/0301-620x.94b7.28386"
"2059","21","59","4958","Effects of Aroma Gargling, Cold Water Gargling, and Wet Gauze Application on Thirst, Halitosis, and Sore Throat of Patients After Spine Surgery.","Kyung Eun Oh","2017","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effects of Aroma Gargling, Cold Water Gargling, and Wet Gauze Application on Thirst, Halitosis, and Sore Throat of Patients After Spine Surgery..","Wrong intervention.","high","primary_results","no","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:09:19.293Z","","DOI: 10.1097/HNP.0000000000000219; DOI: 10.1097/HNP.0000000000000219"
"2060","21","60","4959","Radiofrequency vs Microwave Ablation After Neoadjuvant Transarterial Bland and Drug-Eluting Microsphere Chembolization for the Treatment of Hepatocellular Carcinoma.","Thornton","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Radiofrequency vs Microwave Ablation After Neoadjuvant Transarterial Bland and Drug-Eluting Microsphere Chembolization for the Treatment of Hepatocellular Carcinoma..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:20.153Z","","DOI: 10.1067/j.cpradiol.2017.02.006; DOI: 10.1067/j.cpradiol.2017.02.006"
"2061","21","61","4960","تأثیر تمرین تعادلی همراه با خودگفتاری‌‌‌ آموزشی و انگیزشی بر تعادل زنان مبتلا به مولتیپل اسکلروزیس","صائبی","2017","English","yes","No","EXCLUDE_NON_SURGICAL","تأثیر تمرین تعادلی همراه با خودگفتاری‌‌‌ آموزشی و انگیزشی بر تعادل زنان مبتلا به مولتیپل اسکلروزیس.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:09:20.712Z","",""
"2062","21","62","4961","Nonanalgesic benefits of combined thoracic epidural analgesia with general anesthesia in high risk elderly off pump coronary artery bypass patients.","Zawar","2015","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Nonanalgesic benefits of combined thoracic epidural analgesia with general anesthesia in high risk elderly off pump coronary artery bypass patients..","Wrong intervention.","high","primary_results","yes","yes","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:38.388Z","","DOI: 10.4103/0971-9784.159810; DOI: 10.4103/0971-9784.159810"
"2063","21","63","4962","Preemptive Analgesia with Acupuncture Monitored by c-Fos Expression in Rats.","Gonçalves de Freitas","2016","English","yes","No","EXCLUDE_ANIMAL","Preemptive Analgesia with Acupuncture Monitored by c-Fos Expression in Rats..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","The present study aimed to quantify c-fos expression in rat spinal cords and brains after a surgical stimulus and with preoperative or postoperative acupuncture.","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:38.954Z","","DOI: 10.1016/j.jams.2015.08.002; DOI: 10.1016/j.jams.2015.08.002"
"2064","21","64","4963","Effect of thoracic epidural analgesia on recovery of bowel function after major upper abdominal surgery.","Ahn","2016","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effect of thoracic epidural analgesia on recovery of bowel function after major upper abdominal surgery..","Wrong intervention.","high","primary_results","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:39.504Z","","DOI: 10.1016/j.jclinane.2016.04.042; DOI: 10.1016/j.jclinane.2016.04.042"
"2065","21","65","4964","Tranexamic acid reduces blood loss and need of blood transfusion in total knee arthroplasty: A prospective, randomized, double-blind study in Indian population.","Shinde","2015","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Tranexamic acid reduces blood loss and need of blood transfusion in total knee arthroplasty: A prospective, randomized, double-blind study in Indian population..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","TEA reduces intraoperative and postoperative blood loss and thus reduces the need of allogenic blood transfusion.","unclear","no","no","no","yes","2026-07-26T16:09:40.041Z","","DOI: 10.4103/0973-6247.154251; DOI: 10.4103/0973-6247.154251"
"2066","21","66","4965","Effects of epidural anesthesia on acute and chronic pain after coronary artery bypass grafting.","Onan","2013","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effects of epidural anesthesia on acute and chronic pain after coronary artery bypass grafting..","Wrong intervention.","high","secondary_report","yes","yes","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Through epidural catheters, patients received an infusion of (10-20 mg/h) 0.25%-bupivacaine intraoperatively and during the first 24 hours after surgery.","yes","no","no","yes","yes","2026-07-26T16:09:40.777Z","","DOI: 10.1111/jocs.12086; DOI: 10.1111/jocs.12086"
"2067","21","67","4967","Effects of electroacupuncture of different intensities on energy metabolism of mitochondria of brain cells in rats with cerebral ischemia-reperfusion injury.","Tian","2015","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture of different intensities on energy metabolism of mitochondria of brain cells in rats with cerebral ischemia-reperfusion injury..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:41.591Z","","DOI: 10.1007/s11655-013-1512-9; DOI: 10.1007/s11655-013-1512-9"
"2068","21","68","4968","Thoracic epidural analgesia or patient-controlled local analgesia for radical retropubic prostatectomy: a randomized, double-blind study.","Fant F","2011","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Thoracic epidural analgesia or patient-controlled local analgesia for radical retropubic prostatectomy: a randomized, double-blind study..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Significantly lower pain intensity was also found in Group TEA compared with Group PCLA at the incision site, deep pain, and pain on coughing at 4 and 24 h (P<0.05).","yes","no","no","no","yes","2026-07-26T16:09:42.322Z","","DOI: 10.1093/bja/aer296; DOI: 10.1093/bja/aer296"
"2069","21","69","4971","Comment on: Transcutaneous electrical acupoint stimulation before surgery reduces chronic pain after mastectomy: A randomized clinical trial.","Hu","2021","English","no","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","Comment on: Transcutaneous electrical acupoint stimulation before surgery reduces chronic pain after mastectomy: A randomized clinical trial..","yes","no","no","no","yes","2026-07-26T16:09:43.436Z","","DOI: 10.1016/j.jclinane.2021.110501; DOI: 10.1016/j.jclinane.2021.110501"
"2070","21","70","4972","Tea polyphenols may attenuate the neurocognitive impairment caused by global cerebral ischemia/reperfusion injury via anti-apoptosis.","Xue","2016","English","yes","No","EXCLUDE_ANIMAL","Sprague Dawley rats were randomly classified into Sham group, GCIR group, and TP group (n = 50 per group).","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","The cell apoptotic study in hippocampal CA1 region at specified time points (12, 24, 48, and 72 hours after surgery) was carried out by the flow cytometry, histology (hematoxylin and eosin staining), and immunohistochemical (terminal deoxynucleotidyl transferase-mediated dUTP nick end labeling staining) examinations.","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:44.155Z","","DOI: 10.1179/1476830514Y.0000000160; DOI: 10.1179/1476830514Y.0000000160"
"2071","21","71","4975","Koroner Arter Cerrahisinde Torakal Epidural Analjezinin Postoperatif Ağrı ve Miyokard Korunması Üzerine Etkileri.","Çelik","2015","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Koroner Arter Cerrahisinde Torakal Epidural Analjezinin Postoperatif Ağrı ve Miyokard Korunması Üzerine Etkileri..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","Epidural catheters were placed one day before surgery at the T<sub>5</sub>-T<sub>6</sub> level, levobupivacaine 2 ug/mL and fentanyl 5 mL/hr infusions were initiated in the ICU.","yes","no","no","no","yes","2026-07-26T16:09:44.741Z","","DOI: 10.4274/haseki.2163; DOI: 10.4274/haseki.2163"
"2072","21","72","4976","Effectiveness of green tea mouthwash for improving oral health status in oral cancer patients: A single-blind randomized controlled trial.","Liao","2021","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effectiveness of green tea mouthwash for improving oral health status in oral cancer patients: A single-blind randomized controlled trial..","Wrong intervention.","high","secondary_report","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T16:09:45.454Z","","DOI: 10.1016/j.ijnurstu.2021.103985; DOI: 10.1016/j.ijnurstu.2021.103985"
"2073","21","73","4977","Effect of electroacupuncture preconditioning on serum S100ß and NSE in patients undergoing craniocerebral tumor resection.","Lu Z","2010","English","yes","No","EXCLUDE_INELIGIBLE_ACTIVE_COMPARATOR","Effect of electroacupuncture preconditioning on serum S100ß and NSE in patients undergoing craniocerebral tumor resection..","Only an ineligible active comparator is reported.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","The serum levels of S100beta and NSE were measured with ELISA before operation, before skin incision, after tumor removal, at the end of operation, and at 24 h after operation.","yes","no","no","no","yes","2026-07-26T16:09:45.978Z","","DOI: 10.1007/s11655-010-0229-6; DOI: 10.1007/s11655-010-0229-6"
"2074","21","74","4981","Thoracic epidural analgesia with low concentration of bupivacaine induces thoracic and lumbar sympathetic block: a randomized, double-blind clinical trial.","Freise H","2008","English","yes","No","EXCLUDE_NON_SURGICAL","Thoracic epidural analgesia with low concentration of bupivacaine induces thoracic and lumbar sympathetic block: a randomized, double-blind clinical trial..","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:09:46.483Z","","DOI: 10.1097/aln.0b013e31818db16c; DOI: 10.1097/aln.0b013e31818db16c"
"2075","21","75","4983","Recovery of gastrointestinal function with thoracic epidural vs. systemic analgesia following gastrointestinal surgery.","Shi","2014","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Recovery of gastrointestinal function with thoracic epidural vs.","Wrong intervention.","high","primary_results","no","no","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","We performed a comprehensive literature search to identify randomized controlled trials of adult patients undergoing GI surgery, comparing the effect of two postoperative analgesia regimens.","yes","no","no","no","yes","2026-07-26T16:09:47.171Z","","DOI: 10.1111/aas.12375; DOI: 10.1111/aas.12375"
"2076","21","76","4984","Transcatheter arterial embolization as first-line rescue in intractable primary postpartum hemorrhage: Assessment, outcome, and subsequent fertility.","Cheng","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Transcatheter arterial embolization as first-line rescue in intractable primary postpartum hemorrhage: Assessment, outcome, and subsequent fertility..","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T16:09:47.839Z","","DOI: 10.1016/j.jfma.2016.06.011; DOI: 10.1016/j.jfma.2016.06.011"
"2077","21","77","4988","Perioperative epidural or intravenous ketamine does not improve the effectiveness of thoracic epidural analgesia for acute and chronic pain after thoracotomy.","Tena","2014","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Perioperative epidural or intravenous ketamine does not improve the effectiveness of thoracic epidural analgesia for acute and chronic pain after thoracotomy..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Pain visual analog scales (VAS), Neuropathic Pain Symptom Inventory, Catastrophizing Scale, and Quantitative Sensory Testing, measuring both the peri-incisional and distant hyperalgesia area, were conducted preoperatively and postoperatively until 6 months.","yes","no","no","no","yes","2026-07-26T16:09:48.509Z","","DOI: 10.1097/AJP.0000000000000005; DOI: 10.1097/AJP.0000000000000005"
"2078","21","78","4989","Does adding milk to tea delay gastric emptying?","Hillyard","2014","English","yes","No","EXCLUDE_NON_SURGICAL","This study aimed to establish whether there was a clinically significant delay in gastric emptying associated with adding a modest amount of milk to tea.<b>Methods: </b>This randomized controlled crossover study was conducted in 10 healthy volunteers.","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:09:49.013Z","","DOI: 10.1093/bja/aet261; DOI: 10.1093/bja/aet261"
"2079","21","79","4990","Comparison of Clinical and Histological Effects between Lactobacillus-Fermented Chamaecyparis obtusa and Tea Tree Oil for the Treatment of Acne: An Eight-Week Double-Blind Randomized Controlled Split-Face Study.","Kwon","2014","English","no","No","EXCLUDE_NON_SURGICAL","Comparison of Clinical and Histological Effects between Lactobacillus-Fermented Chamaecyparis obtusa and Tea Tree Oil for the Treatment of Acne: An Eight-Week Double-Blind Randomized Controlled Split-Face Study..","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:09:49.539Z","","DOI: 10.1159/000362491; DOI: 10.1159/000362491"
"2080","21","80","4993","Effects of acupuncture at Baihui (GV 20) and Zusanli (ST 36) on peripheral serum expression of MicroRNA 124, laminin and integrin β1 in rats with cerebral ischemia reperfusion injury.","Chen","2016","English","yes","No","EXCLUDE_ANIMAL","Effects of acupuncture at Baihui (GV 20) and Zusanli (ST 36) on peripheral serum expression of MicroRNA 124, laminin and integrin β1 in rats with cerebral ischemia reperfusion injury..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:50.189Z","","DOI: 10.1007/s11655-015-2112-7; DOI: 10.1007/s11655-015-2112-7"
"2081","21","81","4995","Effects of perioperative central neuraxial analgesia on outcome after coronary artery bypass surgery: a meta-analysis.","Liu SS","2004","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as meta analysis rather than an eligible randomized results report.","Ineligible publication type.","high","meta_analysis","yes","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:09:50.848Z","",""
"2082","21","82","4997","Postvoid residuals remain unchanged in patients with postoperative thoracic epidural analgesia after thoracotomy.","Wuethrich PY","2011","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Postvoid residuals remain unchanged in patients with postoperative thoracic epidural analgesia after thoracotomy..","Wrong intervention.","high","secondary_report","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Primary outcome was the difference in postvoid residual before versus during TEA.<b>Results: </b>The postvoid residual did not change significantly preoperatively and postoperatively in men (P = 0.09) and women (P = 0.18).","yes","no","no","yes","yes","2026-07-26T16:10:22.269Z","","DOI: 10.1097/AAP.0b013e3182030828; DOI: 10.1097/AAP.0b013e3182030828"
"2083","21","83","4998","Electroacupuncture for pain treatment after total knee arthroplasty...Tzeng CY, Chang SL, Wu CC, et al . Single-blinded, randomised preliminary study evaluating the effects of 2 Hz electroacupuncture for postoperative pain in patients with total knee arth","Gao-Pu Liu","2015","English","no","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Single-blinded, randomised preliminary study evaluating the effects of 2 Hz electroacupuncture for postoperative pain in patients with total knee arth.","yes","no","no","no","yes","2026-07-26T16:10:22.866Z","","DOI: 10.1136/acupmed-2015-010859; DOI: 10.1136/acupmed-2015-010859"
"2084","21","84","4999","β2-Adrenoceptor gene variants affect vasopressor requirements in patients after thoracic epidural anaesthesia.","Frey","2014","English","yes","No","EXCLUDE_WRONG_INTERVENTION","β2-Adrenoceptor gene variants affect vasopressor requirements in patients after thoracic epidural anaesthesia..","Wrong intervention.","high","primary_results","yes","yes","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:10:23.905Z","","DOI: 10.1093/bja/aet404; DOI: 10.1093/bja/aet404"
"2085","21","85","5000","Comparison of the effects of thoracic epidural analgesia and i.v. infusion with lidocaine on cytokine response, postoperative pain and bowel function in patients undergoing colonic surgery.","Kuo","2006","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Comparison of the effects of thoracic epidural analgesia and i.v.","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","These regimens were started 30 min before surgery and were continued throughout.","yes","no","no","no","yes","2026-07-26T16:10:24.678Z","",""
"2086","21","86","5002","The effect of acupuncture on pain score after open kidney surgery.","Tabassi","2015","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The effect of acupuncture on pain score after open kidney surgery..","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:25.443Z","","DOI: 10.1515/jcim-2014-0071; DOI: 10.1515/jcim-2014-0071"
