"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"745","8","45","1806","Electro-acupuncture for bladder function recovery in patients underwent spinal anaesthesia (Abstract number 106)","Pang","2013","English","no","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Conference abstract explicitly limited to patients who underwent spinal anaesthesia, not general anaesthesia.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:56:59.171Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"746","8","46","1807","Electro-acupuncture for ovum retrieval: a good alternative to conventional anaesthetics","Brock","2003","English","no","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Oocyte-retrieval analgesia study presents EA as an alternative to conventional anaesthetics and does not establish operative surgery under general anaesthesia.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:57:12.484Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"747","8","47","1808","Electro-acupuncture for ovum retrieval: a good alternative to conventional anaesthetics","Brock","2004","English","no","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Oocyte-retrieval analgesia report does not establish operative surgery under general anaesthesia.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","yes","yes","2026-07-27T12:57:28.048Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"748","8","48","1809","Electro-acupuncture for ovum pick-up - a good alternative to conventional anesthesics","Humaiden","2003","English","no","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Oocyte pick-up analgesia report does not establish operative surgery under general anaesthesia.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","yes","yes","2026-07-27T12:57:40.769Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"749","8","49","1810","Evaluating Meridian Balance and Electro-Acupuncture: a Randomized Control Trial on Chronic Knee Pain","","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without results; chronic knee-pain treatment is nonsurgical.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:57:57.878Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"750","8","50","1811","A Clinical Trial of Electro-acupuncture for Treating Gallstone Diseases","","2019","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without results; EA treats symptomatic gallstone disease while patients await possible cholecystectomy, not perioperative surgery.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:58:12.993Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"751","8","51","1621","Efficacy of electro-acupuncture on pregnancy outcomes for women undergoing in vitro fertilization: study protocol for a pilot randomized controlled trial","Zheng","2024","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Protocol reports planned methods but no participant results.","Study protocol without participant results; IVF treatment is not operative surgery under general anaesthesia.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:08:13.246Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"752","8","52","1622","Preventive effect of transcutaneous acupoint electrical stimulation with different time duration on postoperative delirium in elderly patients with gastrointestinal tumors","","2021","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS study under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:09:16.578Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"753","8","53","1623","Effect of transcutaneous acupoint electrical stimulation assisted general anesthesia on postoperative fatigue in patients undergoing laparoscopic radical gastrectomy for gastric cancer","","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS study under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:09:39.923Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"754","8","54","1625","Effect of transcutaneous acupoint electrical stimulation combined with dexmedtomidine in treating postoperative nausea andvomiting in patients undergoing craniotomy","","2015","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; factorial arms may permit a separable TEAS effect under general anaesthesia but no results are reported.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:10:13.101Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"755","8","55","1626","Transcutaneous acupoint electrical stimulation for prevention of perioperative nausea and vomiting during cesarean section with spinal anesthesia","Lim","2001","English","no","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Cesarean-section study explicitly used spinal anaesthesia rather than general anaesthesia.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:11:01.770Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"756","8","56","1627","The effect of transcutaneous acupoint electrical stimulation on postoperative nausea and vomiting in patients undergoing orthognathic surgery: a randomized controlled","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; postoperative PC6 stimulation may be eligible TEAS, but no results are reported.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:11:27.319Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"757","8","57","1628","Does transcutaneous electrical acupoint stimulation alleviate remifentanil-induced hyperalgesia in patients undergoing thyroidectomy: a randomized controlled trial","","2015","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible preoperative TEAS study under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:11:51.346Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"758","8","58","1629","Different frequency Transcutaneous Electrical Acupoint Stimulation before induction of anaesthesia induce different effect on Sufentanil-induced cough","","2016","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible pre-induction TEAS versus sham TEAS under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:12:15.474Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"759","8","59","1630","Effects of transcutaneous electrical acupoint stimulation (TEAS) on prevention of intraoperative hypothermia: a randomized controlled double-blind trial","","2018","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible intraoperative TEAS study during thoracoscopic lobectomy under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:12:38.749Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"760","8","60","1631","Effects of transcutaneous electrical acupoint stimulation on postoperative delirium in elderly patients undergoing carotid endarterectomy: a randomized controlled study","","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible TEAS versus sham TEAS under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:13:00.734Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"761","8","61","1632","Influence of perioperative transcutaneous electrical acupoint stimulation on the outcomes of patients with off-pump coronary artery bypass graft surgery","","2014","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus placebo TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:13:26.922Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"762","8","62","1633","Effect of transcutaneous electrical acupoint stimulation on postoperative nausea and vomiting after laparoscopic surgery under general anesthesia in elderly patients","","2020","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS study under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:13:53.371Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"763","8","63","1634","Efficacy of transcutaneous electrical acupoint stimulation in prevention and treatment of chronic pain after breast cancer surgery","","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; initiation timing for chronic postoperative pain is not established.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:14:17.643Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"764","8","64","1636","The Impact of Perioperative Transcutaneous Electrical Acupoint Stimulation on Postoperative Anxiety in Surgical Patients: a Prospective Multicenter Randomized Controlled Trial","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:14:45.482Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"765","8","65","1637","Transcutaneous electrical acupoint stimulation reduces postoperative nausea and vomiting in female patients undergoing bariatric surgery: a prospective, randomized, controlled trial","","2020","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:15:11.514Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"766","8","66","1638","Effect of transcutaneous electrical acupoint stimulation on optic nerve sheath diameter in patients with head-down position during operation","","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:15:36.918Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"767","8","67","1639","Effects of transcutaneous electrical acupoint stimulation on perioperative anxiety and quality of recovery in obese patients undergoing laparoscopic bariatric surgery","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:16:01.199Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"768","8","68","1640","Efficacy and safety of transcutaneous electrical acupoint stimulation (TEAS) combined with patient-controlled epidural analgesia (PCEA) for labour analgesia","","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; labour analgesia is not operative surgery under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:16:25.573Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"769","8","69","1641","The anaesthesia effects and mechanisms of transcutaneous electrical acupoint stimulation during oocyte aspiration in-vitro fertilization","","2013","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; oocyte aspiration is generally performed without general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:16:51.865Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"770","8","70","1642","Transcutaneous Electrical Acupoint Stimulation (TEAS) on Postoperative Urinary Retention After Radical Surgery for Cervical Cancer: a Prospective Randomized Controlled Trial","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible postoperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:17:19.302Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"771","8","71","1643","Effect of transcutaneous electrical acupoint stimulation on perioperative anxiety depression and delirium in patients with Meige syndrome: a randomized controlled study","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:17:50.597Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"772","8","72","1644","A randomized controlled study on the prevention of postoperative urinary retention in patients with mixed hemorrhoids by transcutaneous electrical acupoint stimulation","","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; general anaesthesia is not established for hemorrhoid surgery.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:18:17.199Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"773","8","73","1645","Transcutaneous electrical acupoint stimulation improves postoperative sleep in patients with gastrointestinal tumors by regulating Nrf2/ARE signaling pathway","","2021","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham stimulation study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:18:43.356Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"774","8","74","1646","Effects of dexamethasone combined with auricular plaster therapy and transcutaneous electrical acupoint stimulation on rebound pain after peripheral nerve block","","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; TEAS is combined with excluded auricular plaster therapy and its independent effect is not clearly separable.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:19:09.933Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"775","8","75","1647","Transcutaneous Electrical Acupoint Stimulation for Prevention of Postoperative Nausea and Vomiting in Female Patients Receiving iv-PCA","Kim","2001","English","no","NO","EXCLUDE_MULTIPLE_UNCERTAINTIES","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","No abstract; citation does not establish randomized allocation, surgery under general anaesthesia, or the timing of TEAS.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:19:38.867Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"776","8","76","1648","Effect of Transcutaneous Electrical Stimulation at Neiguan Acupoint on Reducing Oculocardiac Reflex in Children Undergoing Strabismus Surgery","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; population is explicitly pediatric.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:44:57.434Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"777","8","77","1649","Transcutaneous auricular electrical acupoint stimulation for short-term efficacy evaluation of pulmonary function in perioperative period of thoracoscopic lobect","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; title describes an auricular electrical intervention, which is explicitly excluded.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:45:21.856Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"778","8","78","1651","The transcutaneous acupoint electrical stimulation performed at different perioperative timepoints for prevention of postoperative nausea and vomiting in high risk gynaecological patients undergoing laparoscopic surgery","","2018","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:45:48.991Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"779","8","79","1652","A Study on the Analgesic Efficacy and Safety of Transcutaneous Acupoint Electrical Stimulation in Patients Undergoing Single-Port Thoracoscopic Radical Lung Cancer Surgery","","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS dose-comparison study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:46:15.521Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"780","8","80","1653","Effect of Transcutaneous Acupoint Electrical Stimulation on Postoperative Hypoxemia in Elderly Patients After Laparoscopic Surgery: a Single-Center Randomized Clinical Trial","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible peri-extubation TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:46:50.109Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"781","8","81","1654","Transcutaneous acupoint electrical stimulation combined bilateral transverse abdominal muscle block and ondansetron for prevention of gynecological laparoscopic surgery in patients with postoperative nausea and vomiting","","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; TEAS versus sham TEAS appears separable with balanced perioperative cointerventions.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:47:18.318Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"782","8","82","1656","The effect of Transcutaneous electric acupoint stimulation on the quality of early recovery in patients undergoing gynecological laparoscopic surgery: a prospective, randomized, placebo-controlled trial","","2015","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible preoperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:47:50.295Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"783","8","83","1657","Effect of Transcutaneous Acupoint Electrical Stimulation on Sleep Disorder and Mental Adverse Reaction after Breast Cancer Operation in Middle-aged and Elderly Patients","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:48:19.085Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"784","8","84","1658","Combination of Aprepitant and Transcutaneous Acupoint Electrical Stimulation for the prophylaxis of postoperative nausea and vomiting after gynecologic laparoscopic surgery: a prospective randomized controlled study","","2019","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; TEAS effect is potentially separable because aprepitant is balanced between groups.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:48:50.457Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"785","8","85","1659","Efficacy of transcutaneous electrical acupoint stimulation (TEAS) on early mobilization in patients undergoing percutaneous transforaminal endoscopic discectomy: a prospective randomized controlled trial","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; general anaesthesia is not established for percutaneous transforaminal endoscopic discectomy.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:49:21.679Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"786","8","86","1660","Effects of transcutaneous electrical acupoint stimulation (TEAS) on early mobilisation in patients undergoing unilateral biportal endoscopic discectomy: a study for a prospective randomized controlled trial","","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible perioperative TEAS versus sham TEAS study.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:49:53.116Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"787","8","87","1661","A randomized controlled trial of transcutaneous electrical acupoint stimulation in the prevention of postoperative nausea and vomiting in patients undergoing tympanoplasty","","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; otherwise potentially eligible TEAS versus sham TEAS under general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:50:24.947Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"788","8","88","1662","Prevention Strategy for Post-ERCP Cognitive Dysfunction (POCD) Based on Traditional Chinese Medicine Theory: application and Management of Transcutaneous Electrical Acupoint Stimulation (TEAS)","","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registration record without participant results; ERCP is generally an endoscopic procedure without operative general anaesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T13:50:58.841Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
