"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1648","17","48","3941","Methylprednisolone Combined Electric-acupuncture Treatment Effects on Cognitive Function After Surgery for Elderly Patients With General Anesthesia","#3941","2015","English","yes","Maybe","UNCERTAIN_TIMING","Through comparing the operation of cerebral oxygen saturation, blood biochemical indexes, Montreal cognitive assessment scale (MOCA) on cognitive function in patients with grade indexes, such as observation of methylprednisolone combined electric acupuncture treatment of elderly patients with general anesthesia early after the operation, the influence of cognitive function.Detailed DescriptionChoose descending colon cancer radical general anesthesia, 80 cases of patients, ASA Ⅱ \\~ level III, aged 65 \\~ 75, were randomly divided into two groups: anesthesia method selects the tracheal intubati","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Through comparing the operation of cerebral oxygen saturation, blood biochemical indexes, Montreal cognitive assessment scale (MOCA) on cognitive function in patients with grade indexes, such as observation of methylprednisolone combined electric acupuncture treatment of elderly patients with general anesthesia early after the operation, the influence of cognitive function.Detailed DescriptionChoose descending colon cancer radical general anesthesia, 80 cases of patients, ASA Ⅱ \\~ level III, aged 65 \\~ 75, were randomly divided into two groups: anesthesia method selects the tracheal intubati","yes","no","no","no","yes","2026-07-26T15:55:02.452Z","",""
"1649","17","49","3942","Post-operative Electroacupuncture as Part of the Multimodal Analgesic Regimen for Laparoscopic or Robotic Colorectal Surgery","#3942","2015","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","Patients in the first group (M) will receive intraoperative morphine, local wound infiltration with local anaesthetic, paracetamol, cyclooxygenase-2 (COX-2) inhibitor and postoperative patient controlled analgesic (PCA) morphine.","yes","no","no","no","yes","2026-07-26T15:55:03.231Z","",""
"1650","17","50","3943","Acupuncture following degradable cerebrovascular stent implantation: Rehabilitation efficacy and stent biocompatibility","Li","2015","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:55:04.044Z","","DOI: 10.3969/j.issn.2095-4344.2015.21.019; DOI: 10.3969/j.issn.2095-4344.2015.21.019"
"1651","17","51","3944","A Pilot Randomized Placebo Controlled Trial of Electroacupuncture for Women With Pure Stress Urinary Incontinence","#3944","2015","English","yes","No","EXCLUDE_NON_SURGICAL","A Pilot Randomized Placebo Controlled Trial of Electroacupuncture for Women With Pure Stress Urinary Incontinence.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:55:19.289Z","",""
"1652","17","52","3948","Alteration of locomotor function and NT-3 and trk C expression in the 14th day post-spinal cord injury rat and effect of different electro-acupuncture","Mo","2015","English","yes","No","EXCLUDE_ANIMAL","Alteration of locomotor function and NT-3 and trk C expression in the 14th day post-spinal cord injury rat and effect of different electro-acupuncture.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:20.009Z","","DOI: 10.1016/j.imr.2015.04.081; DOI: 10.1016/j.imr.2015.04.081"
"1653","17","53","3949","Acupuncture promote colon transmission after spinal cord injury through regulation at clock gene","Zhu","2015","English","yes","No","EXCLUDE_ANIMAL","Methods: SD rats were randomized into sham-operation group, model group, electroacupuncture (EA) group, and drug group.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:20.984Z","","DOI: 10.1016/j.physio.2015.03.132; DOI: 10.1016/j.physio.2015.03.132"
"1654","17","54","3951","Effect of Perioperative Transcutaneous Electrical Acupoint Stimulation on Gastrointestinal Function After Cesarean Section","#3951","2015","English","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Brief SummaryTo determine whether treating by transcutaneous electrical acupoint stimulation (TEAS) during perioperative could alleviate the postoperative gastrointestinal complications after cesarean section under combined spinal epidural anesthesia compared with control and non-acupoint group.Detailed DescriptionAcupuncture is a traditional Chinese medical technique that involves the insertion of needles at acupoints to treat diseases.Clinical evidence supports the efficacy of acupuncture treatment in many applications.","The procedure was conducted without general anaesthesia.","high","primary_results","no","no","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","Some previous studies reported that stimulation at some acupoint exerted good effects on the digestive system.Compared with acupuncture, transcutaneous electric acupoint stimulation(TEAS) is a non-invasive technique that has similar effects to acupuncture.We hypothesize that TEAS before anesthesia and during surgery would decrease the morbidity and mortality of postoperative complications in 30 days after Cesarean section.","yes","no","no","no","yes","2026-07-26T15:55:21.710Z","",""
"1655","17","55","3952","Acupuncture for the treatment of vulvodynia: A randomized wait-list controlled pilot study","Schlaeger","2015","English","yes","No","EXCLUDE_NON_SURGICAL","Acupuncture for the treatment of vulvodynia: A randomized wait-list controlled pilot study.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:55:23.188Z","","DOI: 10.1111/jsm.12830; DOI: 10.1111/jsm.12830"
"1656","17","56","3954","Effects of electroacupuncture on proteasomes of substantia nigra in rats with Parkinson''s disease","Tu","2015","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on proteasomes of substantia nigra in rats with Parkinson''s disease.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:23.887Z","",""
"1657","17","57","3956","Effect of electroacupuncture of ""Guanyuan"" (CV 4) on Wnt-β-catenin signaling in osteoporosis rats","Fan","2015","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture of ""Guanyuan"" (CV 4) on Wnt-β-catenin signaling in osteoporosis rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:24.835Z","",""
"1658","17","58","3958","Effects and mechanisms of the electroacupuncture at ST36 and PC6 on the postoperative ileus in a rodent model","Murakami","2015","English","yes","No","EXCLUDE_ANIMAL","Methods: Rats were randomly divided into control group (CG, n=7), sham-treatment group (SG, n=8), and EA group (EG, n=7).","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Effects and mechanisms of the electroacupuncture at ST36 and PC6 on the postoperative ileus in a rodent model.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:25.521Z","",""
"1659","17","59","3959","Electroacupuncture efficacy in metastatic bone pain rat modelwith morphine tolerance","Sima","2015","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture efficacy in metastatic bone pain rat modelwith morphine tolerance.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:26.183Z","","DOI: 10.1007/s00520-015-2712-y; DOI: 10.1007/s00520-015-2712-y"
"1660","17","60","3966","Optimizing pain management to facilitate Enhanced Recovery After Surgery pathways","Tan","2015","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","Adjunctive non-pharmacological techniques include acupuncture, music therapy, transcutaneous electrical nerve stimulation, and hypnosis.","Ordinary TENS without acupuncture-point placement.","high","primary_results","yes","no","yes","ordinary TENS","unclear or active-only","unclear","not_applicable","unclear","unclear","Optimizing pain management to facilitate Enhanced Recovery After Surgery pathways.","yes","no","no","no","yes","2026-07-26T15:55:26.863Z","","DOI: 10.1007/s12630-014-0275-x; DOI: 10.1007/s12630-014-0275-x"
"1661","17","61","3967","Effects of electroacupuncture on learning-memory ability and expression of hippocampal vascular endothelial growth factor (VEGF), VEGF receptor 1 and 2 genes in vascular cognitive impairment rats","Cai","2015","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on learning-memory ability and expression of hippocampal vascular endothelial growth factor (VEGF), VEGF receptor 1 and 2 genes in vascular cognitive impairment rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:27.844Z","",""
"1662","17","62","3969","The effect of electroacupuncture on tendon repair in a rat Achilles tendon rupture model","Inoue","2015","English","yes","No","EXCLUDE_ANIMAL","The effect of electroacupuncture on tendon repair in a rat Achilles tendon rupture model.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:28.889Z","","DOI: 10.1136/acupmed-2014-010611; DOI: 10.1136/acupmed-2014-010611"
"1663","17","63","3970","The Effects of Transcutaneous Electrical Acupoint Stimulation on the Quality of Recovery After Thyroidectomy Surgery","#3970","2015","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:55:29.822Z","",""
"1664","17","64","3978","Unlinked total elbow arthroplasty","Marsh","2015","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:55:30.952Z","",""
"1665","17","65","3979","Gastric dynamics analysis of TEAS combined SNP induced general anesthesia when controlled hypotension dropped to 60% of the MAP baseline","Zhang","2015","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:55:31.623Z","",""
"1666","17","66","3981","Multicenter, observational study of lanreotide depot for treatment of patients with acromegaly in the united states: An update from the soda registry","Salvatori","2015","English","yes","No","EXCLUDE_NON_RANDOMIZED","Multicenter, observational study of lanreotide depot for treatment of patients with acromegaly in the united states: An update from the soda registry.","Non-randomized study.","high","primary_results","yes","unclear","no","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:55:32.306Z","",""
"1667","17","67","3982","Electroacupuncture modulated the inflammatory reaction in MCAO rats via inhibiting the TLR4/NF-κB signaling pathway in microglia","Han","2015","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture modulated the inflammatory reaction in MCAO rats via inhibiting the TLR4/NF-κB signaling pathway in microglia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:33.229Z","",""
"1668","17","68","3984","Transcutaneous Electrical Acupoint Stimulation Decreases Remifentanil Consumption and Postoperative Pain in Patients Undergoing Radical Mastectomy: Dual Acupoints Versus Single Acupoint in a Prospective Randomized Controlled Trial","#3984","2014","English","yes","Maybe","UNCERTAIN_TIMING","Transcutaneous Electrical Acupoint Stimulation Decreases Remifentanil Consumption and Postoperative Pain in Patients Undergoing Radical Mastectomy: Dual Acupoints Versus Single Acupoint in a Prospective Randomized Controlled Trial.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","Transcutaneous Electrical Acupoint Stimulation Decreases Remifentanil Consumption and Postoperative Pain in Patients Undergoing Radical Mastectomy: Dual Acupoints Versus Single Acupoint in a Prospective Randomized Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:55:34.152Z","",""
"1669","17","69","3985","Electroacupuncture Analgesia in Patients With Inoperable Pancreatic Cancer: A Randomized, Sham-controlled Study","#3985","2014","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture Analgesia in Patients With Inoperable Pancreatic Cancer: A Randomized, Sham-controlled Study.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:55:34.826Z","",""
"1670","17","70","3986","Effect of Transcutaneous Electrical Acupoint Stimulation on Outcome During Emergence From Anesthesia in Patients Undergoing Robotic Laparoscopic Gynecologic Surgery","#3986","2014","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Effect of Transcutaneous Electrical Acupoint Stimulation on Outcome During Emergence From Anesthesia in Patients Undergoing Robotic Laparoscopic Gynecologic Surgery.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:55:35.705Z","",""
"1671","17","71","3988","[Effect of electroacupuncture pretreatment on apoptotic neurons and expression of GRP 78 and GADD 153 in the hippocampus in rats with global cerebral ischemia/reperfusion injury]","Chen","2014","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture pretreatment on apoptotic neurons and expression of GRP 78 and GADD 153 in the hippocampus in rats with global cerebral ischemia/reperfusion injury].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:55:51.728Z","",""
"1672","17","72","3989","[Effect of electroacupuncture on CD 34+ endothelial progenitor cell counts in bone marrow and peripheral blood in focal cerebral ischemia/reperfusion rats]","Xie","2014","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture on CD 34+ endothelial progenitor cell counts in bone marrow and peripheral blood in focal cerebral ischemia/reperfusion rats].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:55:52.838Z","",""
"1673","17","73","3990","[Effect of electroacupuncture intervention on ERK 1/2 signaling and TNF-α and IL-1β protein levels in the substantia Nigra in rats with Parkinson''s Disease]","Wang","2014","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture intervention on ERK 1/2 signaling and TNF-α and IL-1β protein levels in the substantia Nigra in rats with Parkinson''s Disease].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:55:53.601Z","",""
"1674","17","74","3991","[Effects of electroacupuncture stimulation of ""Shenmen""(HT 7)-""Taiyuan"" (LU 9) on auditory sensory gating P 50 in acute myocardial ischemia rabbits]","Yu","2014","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture stimulation of ""Shenmen""(HT 7)-""Taiyuan"" (LU 9) on auditory sensory gating P 50 in acute myocardial ischemia rabbits].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:55:54.861Z","",""
"1675","17","75","3992","Effects of electroacupuncture on Wnt-β-catenin signal pathway in annulus fibrosus cells in intervertebral disc in rats with cervical spondylosis","Liao","2014","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on Wnt-β-catenin signal pathway in annulus fibrosus cells in intervertebral disc in rats with cervical spondylosis.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:55.633Z","",""
"1676","17","76","3993","Effects of electroacupuncture on bone mass and cathepsin K expression in ovariectomised rats","Zhou","2014","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on bone mass and cathepsin K expression in ovariectomised rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:55:56.405Z","","DOI: 10.1136/acupmed-2014-010577; DOI: 10.1136/acupmed-2014-010577"
"1677","17","77","3995","Bloomhill cancer help: A unique community owned and operated cancer support service model","Williams","2014","English","yes","No","EXCLUDE_POPULATION","Experienced oncology registered nurses assess all new clients (cancer patients, their carers or children).","Paediatric-only population.","high","primary_results","no","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:55:57.242Z","","DOI: 10.1111/ajco.12305; DOI: 10.1111/ajco.12305"
"1678","17","78","3998","The Efficacy and Safety of Acupuncture for Cerebral Vasospasm After Subarachnoid Hemorrhage","#3998","2014","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:55:58.027Z","",""
"1679","17","79","4000","[Effect of electroacupuncture and moxibustion preconditioning on blood endothelin and creatine kinase contents and myocardial HSP 70 expression in rabbits with myocardial ischemia-reperfusion injury]","Wang","2014","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture and moxibustion preconditioning on blood endothelin and creatine kinase contents and myocardial HSP 70 expression in rabbits with myocardial ischemia-reperfusion injury].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:55:59.149Z","",""
"1680","17","80","4001","[Effect of electroacupuncture intervention on spinal AMPA-receptor expression in rats with neuropathic pain]","Wang","2014","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture intervention on spinal AMPA-receptor expression in rats with neuropathic pain].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:56:00.164Z","",""
"1681","17","81","4006","[Effect of electro-acupuncture at zusanli (ST36) on the expression of ghrelin and HMGB1 in the small intestine of sepsis rats]","Wu","2014","uncertain","no","No","EXCLUDE_ANIMAL","[Effect of electro-acupuncture at zusanli (ST36) on the expression of ghrelin and HMGB1 in the small intestine of sepsis rats].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:56:00.911Z","",""
"1682","17","82","4010","Evaluation of the Benefit Provided by the Addition of Acupunctural Analgesia With Electrostimulation to Conventional Local Anesthesia Compared to Conventional Local Anesthesia Alone in Surgery of Deep Brain Stimulation for Movement Disorders.","#4010","2014","English","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Evaluation of the Benefit Provided by the Addition of Acupunctural Analgesia With Electrostimulation to Conventional Local Anesthesia Compared to Conventional Local Anesthesia Alone in Surgery of Deep Brain Stimulation for Movement Disorders..","The procedure was conducted without general anaesthesia.","high","primary_results","no","no","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:56:01.960Z","",""
"1683","17","83","4011","Effects of Regional and Distant Combination of Acupoints Stimulated With Electroacupuncture on Patients Undergoing Off-pump Coronary Artery Bypass Grafting","#4011","2014","English","yes","Maybe","UNCERTAIN_INTERVENTION_SEPARABILITY","The abstract does not completely establish the arm structure or balance of background care.","An independently separable eligible comparison may exist but is not established.","moderate","primary_results","no","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","yes","The investigators observed that electroacupuncture pretreatment (EAP, 30-minute electric stimulation through 4 electrodes attached to the bilateral forearm acupoints) before surgery significantly attenuated serum troponin levels during and shortly post-surgery in adult heart valve replacement patients and children undergoing cardiac surgery correcting congenital heart malformation.However, whether electroacupuncture anesthesia may reduce analgesic in OP-CABG surgery,especially in different combination of acupoints,has never been previously investigated.Detailed DescriptionThe anesthesia will b","yes","no","no","no","yes","2026-07-26T15:56:02.740Z","",""
"1684","17","84","4013","The intervention of behavior and brain histomorphology after experimental intracerebral hemorrhage(ICH) in rats treated by the electroacupuncture( EA) at different time point","Chu","2014","English","yes","No","EXCLUDE_ANIMAL","The intervention of behavior and brain histomorphology after experimental intracerebral hemorrhage(ICH) in rats treated by the electroacupuncture( EA) at different time point.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:56:03.862Z","",""
"1685","17","85","4014","Effect of Transcutaneous Electrical Acupoint Stimulation (TEAS)on the Incidence Rate of Systemic Inflammatory Response Syndrome (SIRS) in Patients Undergoing Radical Surgery for Gastric Cancer","#4014","2014","English","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Inflammatory cytokines index including interleukin-6,interleukin-10,Tumor Necrosis Factor- alpha(TNF-α),Interferon-γ(IFN-γ),Monocyte Chemotactic Protein 1(MCP-1),IgG,IgM were measured.","Only physiological or biomarker outcomes are reported.","high","primary_results","no","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","TEAS group receiving TEAS before general anesthesia induction , 1th day and 2nd day after surgery.","no","yes","no","no","yes","2026-07-26T15:56:04.863Z","",""
"1686","17","86","4020","Transcutaneous electrical acupoint stimulation improves clinical pregnancy rate in embryo transfer","Zhang","2014","English","yes","No","EXCLUDE_NON_SURGICAL","Transcutaneous electrical acupoint stimulation improves clinical pregnancy rate in embryo transfer.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","yes","no","no","yes","2026-07-26T15:56:05.560Z","","DOI: 10.1093/humrep/29.Supplement_1.1; DOI: 10.1093/humrep/29.Supplement_1.1"
"1687","17","87","4022","Acupuncture with manual and electrical stimulation for labour pain: A longitudinal randomised controlled trial","Vixner","2014","English","yes","No","EXCLUDE_NON_SURGICAL","Acupuncture with manual and electrical stimulation for labour pain: A longitudinal randomised controlled trial.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:56:06.302Z","","DOI: 10.1186/1472-6882-14-187; DOI: 10.1186/1472-6882-14-187"
"1688","17","88","4025","Rehabilitation of Breast Cancer Treatment Related Lymphedema Using Electro-acupuncture: A Randomized Controlled Trial","#4025","2014","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T15:56:07.406Z","",""
"1689","17","89","4028","Electroacupuncture (EA) and moxibustion (MO) attenuate inflammation and prevent the progression of renal disease on already established chronic kidney disease","Paterno","2014","English","yes","No","EXCLUDE_ANIMAL","Methods: Male wistar rats were submitted to 5/6 nephrectomy (5/6 nx) and divided into three groups: Control (NX): only 5/6 nx; Sham-EA-MO (NX-Sham): 5/6 nx and twice weekly 30 min EA-MO session in sham-points; and EA-MO (NX-ACUP): 5/6 nx and twice weekly 30 min EA-MO session in three real acupuncture points.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:56:08.096Z","","DOI: 10.1093/ndt/gfu152; DOI: 10.1093/ndt/gfu152"
"1690","17","90","4029","Acupuncture for the Treatment of Phantom Limb Syndrome: A Randomised Controlled Trial (Feasibility Study)","#4029","2014","English","yes","No","EXCLUDE_NON_SURGICAL","The study will be based the Amputee Rehabilitation Unit, London.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:56:08.847Z","",""
"1691","17","91","4030","Acupuncture-assisted-anesthesia to Improve Complications After Digestive Surgery in Elderly Patients:Multi-center Double-blinded Randomized Controlled Trial","#4030","2014","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","So in this study, the investigators hypothesize that TEAS before anesthesia and during surgery would decrease the morbidity and mortality of postoperative complications in 30 days after digestive surgery in elderly patients .Detailed DescriptionPatients older than 65 years old are at higher risk of postoperative morbidity and mortality.","yes","no","no","no","yes","2026-07-26T15:56:25.568Z","",""
"1692","17","92","4031","Osteoarthritis year in review: Rehabilitation and outcomes","Maly","2014","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as narrative review rather than an eligible randomized results report.","Ineligible publication type.","high","narrative_review","yes","not_applicable","not_applicable","ordinary TENS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:56:26.789Z","",""
"1693","17","93","4032","Transcutaneous Electrical Acupoint P6 Stimulation vs. Tropisetron Both in Combination With Dexamethasone to Prevent Postoperation Nausea and Vomiting in Women","#4032","2014","English","yes","Maybe","UNCERTAIN_INTERVENTION_SEPARABILITY","The abstract does not completely establish the arm structure or balance of background care.","An independently separable eligible comparison may exist but is not established.","moderate","primary_results","no","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","All patients will receive intravenous lactated Ringer's solution based on calculated preoperative deficits, surgical procedure, and estimated intraoperative blood loss.","yes","no","no","no","yes","2026-07-26T15:56:27.574Z","",""
"1694","17","94","4034","[Effect of electric acupuncture on the expression of NgR in the cerebral cortex, the medulla oblongata, and the spinal cord of hypertensive rats after cerebral infarction]","Tan","2014","uncertain","no","No","EXCLUDE_ANIMAL","[Effect of electric acupuncture on the expression of NgR in the cerebral cortex, the medulla oblongata, and the spinal cord of hypertensive rats after cerebral infarction].","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:56:28.659Z","",""
